order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
482138891,2021/11/05 20:21:16,10000568765646,米ドル-円,新規買,10,113.889,-,0,0,,0
482137667,2021/11/05 20:18:08,60000560434340,米ドル-円,決済売,5,113.911,-,0,0,3000,3000
482019382,2021/11/05 8:40:30,10000568711696,米ドル-円,新規買,5,113.851,-,0,0,,0
482136839,2021/11/05 20:16:40,60000560433859,米ドル-円,決済売,20,113.897,-,0,0,8000,8000
482134373,2021/11/05 20:05:01,10000568763659,米ドル-円,新規買,20,113.857,-,0,0,,0
481986618,2021/11/05 2:21:09,60000560371417,米ドル-円,決済売,5,113.676,-,0,0,1000,1000
481980319,2021/11/05 0:52:13,10000568697146,米ドル-円,新規買,5,113.656,-,0,0,,0
481971550,2021/11/05 0:45:08,60000560364380,米ドル-円,決済売,5,113.640,-,0,0,1000,1000
481968343,2021/11/05 0:14:35,10000568692068,米ドル-円,新規買,5,113.620,-,0,0,,0
481817184,2021/11/04 19:10:55,60000560295141,米ドル-円,決済売,5,114.015,-,0,0,200,200
481803593,2021/11/04 18:00:57,10000568614737,米ドル-円,新規買,5,114.011,-,0,0,,0
481763474,2021/11/04 15:30:13,60000560270431,米ドル-円,決済売,40,114.194,-,0,0,2000,2000
481763444,2021/11/04 15:20:15,10000568595834,米ドル-円,新規買,40,114.189,-,0,0,,0
481760949,2021/11/04 15:11:19,60000560269102,米ドル-円,決済売,10,114.170,-,0,0,1000,1000
481757676,2021/11/04 14:49:53,10000568593268,米ドル-円,新規買,10,114.160,-,0,0,,0
481736588,2021/11/04 12:08:22,60000560257263,米ドル-円,決済売,10,114.184,-,0,0,2500,2500
481735734,2021/11/04 12:01:30,10000568583485,米ドル-円,新規買,10,114.159,-,0,0,,0
481733822,2021/11/04 11:44:31,60000560255871,米ドル-円,決済売,30,114.166,-,0,0,-21000,-21000
481727174,2021/11/04 10:53:34,10000568580045,米ドル-円,新規買,30,114.236,-,0,0,,0
481733822,2021/11/04 11:44:31,60000560255870,米ドル-円,決済売,40,114.166,-,0,1080,50800,51880
481220450,2021/11/02 10:44:45,10000568352986,米ドル-円,新規買,40,114.039,-,0,0,,0
481523134,2021/11/03 15:12:33,60000560157073,米ドル-円,決済売,5,113.833,-,0,0,200,200
481516713,2021/11/03 13:43:40,10000568488460,米ドル-円,新規買,5,113.829,-,0,0,,0
481389292,2021/11/03 0:20:05,60000560118553,米ドル-円,決済売,5,113.687,-,0,0,550,550
481358463,2021/11/02 20:22:06,10000568419310,米ドル-円,新規買,5,113.676,-,0,0,,0
481218188,2021/11/02 10:31:52,60000560022355,米ドル-円,決済売,40,114.095,-,0,0,8000,8000
481218155,2021/11/02 10:24:51,10000568351922,米ドル-円,新規買,40,114.075,-,0,0,,0
481217422,2021/11/02 10:18:28,60000560021795,米ドル-円,決済売,20,114.065,-,0,0,600,600
481210706,2021/11/02 9:36:41,10000568348607,米ドル-円,新規買,20,114.062,-,0,0,,0
481199004,2021/11/02 8:22:08,60000560014386,米ドル-円,決済売,20,114.073,-,0,0,2000,2000
481195090,2021/11/02 7:45:46,10000568341905,米ドル-円,新規買,20,114.063,-,0,0,,0
481193671,2021/11/02 7:35:49,60000560012788,米ドル-円,決済売,10,114.037,-,0,100,1400,1500
481185583,2021/11/02 5:00:17,10000568338443,米ドル-円,新規買,10,114.023,-,0,0,,0
481132140,2021/11/01 22:45:23,60000559985664,米ドル-円,決済売,80,114.203,-,0,0,4800,4800
481122588,2021/11/01 22:00:31,10000568308278,米ドル-円,新規買,80,114.197,-,0,0,,0
481098473,2021/11/01 20:47:23,60000559968906,米ドル-円,決済売,80,114.192,-,0,0,3200,3200
481098288,2021/11/01 20:46:04,10000568297169,米ドル-円,新規買,80,114.188,-,0,0,,0
481025062,2021/11/01 17:58:11,60000559952188,米ドル-円,決済売,70,114.290,-,0,0,40600,40600
481022138,2021/11/01 15:06:11,10000568262372,米ドル-円,新規買,70,114.232,-,0,0,,0
481020921,2021/11/01 15:00:42,60000559933179,米ドル-円,決済売,5,114.240,-,0,0,5850,5850
480995763,2021/11/01 12:04:53,10000568251017,米ドル-円,新規買,5,114.123,-,0,0,,0
481009327,2021/11/01 14:59:11,60000559933034,米ドル-円,決済売,70,114.232,-,0,0,6300,6300
480969033,2021/11/01 9:12:34,10000568239022,米ドル-円,新規買,70,114.223,-,0,0,,0
480989698,2021/11/01 11:22:17,60000559918722,米ドル-円,決済売,5,114.070,-,0,0,150,150
480978759,2021/11/01 9:59:20,10000568243629,米ドル-円,新規買,5,114.067,-,0,0,,0
480989672,2021/11/01 11:19:44,60000559918539,米ドル-円,決済売,5,114.092,-,0,0,200,200
480979720,2021/11/01 10:02:53,10000568244004,米ドル-円,新規買,5,114.088,-,0,0,,0
480964592,2021/11/01 9:03:02,60000559908131,米ドル-円,決済売,70,114.195,-,0,0,6300,6300
480961795,2021/11/01 8:38:56,10000568235717,米ドル-円,新規買,70,114.186,-,0,0,,0
480957112,2021/11/01 8:11:34,60000559904047,米ドル-円,決済売,70,114.140,-,0,0,20300,20300
480956913,2021/11/01 8:04:43,10000568233826,米ドル-円,新規買,70,114.111,-,0,0,,0
480956358,2021/11/01 8:04:02,60000559903650,米ドル-円,決済売,70,114.099,-,0,0,-11900,-11900
480954966,2021/11/01 7:52:20,10000568232984,米ドル-円,新規買,70,114.116,-,0,0,,0
480952102,2021/11/01 7:50:16,60000559902856,米ドル-円,決済売,70,114.138,-,0,0,1400,1400
480947807,2021/11/01 7:11:20,10000568230139,米ドル-円,新規買,70,114.136,-,0,0,,0
