order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
445343336,2021/04/06 10:08:48,10000552359343,米ドル-円,新規買,5,110.306,-,0,0,,0
445344332,2021/04/06 10:13:12,60000543623400,米ドル-円,決済売,20,110.298,-,0,0,4200,4200
445342833,2021/04/06 10:06:57,10000552358966,米ドル-円,新規買,20,110.277,-,0,0,,0
445344317,2021/04/06 10:13:05,60000543623395,米ドル-円,決済売,15,110.298,-,0,0,1350,1350
445342952,2021/04/06 10:07:28,10000552359037,米ドル-円,新規買,15,110.289,-,0,0,,0
445338236,2021/04/06 9:42:01,60000543620174,米ドル-円,決済売,5,110.285,-,0,0,1250,1250
445337740,2021/04/06 9:39:46,10000552356731,米ドル-円,新規買,5,110.260,-,0,0,,0
445338174,2021/04/06 9:41:52,60000543620136,米ドル-円,決済売,10,110.284,-,0,0,3400,3400
445337046,2021/04/06 9:37:12,10000552356380,米ドル-円,新規買,10,110.250,-,0,0,,0
445336847,2021/04/06 9:36:18,60000543619313,米ドル-円,決済売,5,110.240,-,0,80,250,330
445312111,2021/04/06 4:23:45,10000552346388,米ドル-円,新規買,5,110.235,-,0,0,,0
445310190,2021/04/06 3:46:54,60000543608418,米ドル-円,決済売,5,110.170,-,0,0,100,100
445291001,2021/04/06 0:07:18,10000552337364,米ドル-円,新規買,5,110.168,-,0,0,,0
445291063,2021/04/06 0:09:20,60000543599962,米ドル-円,決済売,5,110.145,-,0,0,500,500
445286081,2021/04/05 23:53:56,10000552335352,米ドル-円,新規買,5,110.135,-,0,0,,0
445291183,2021/04/06 0:08:24,60000543599834,米ドル-円,決済売,5,110.161,-,0,0,500,500
445290269,2021/04/06 0:04:49,10000552337116,米ドル-円,新規買,5,110.151,-,0,0,,0
445223863,2021/04/05 21:25:34,60000543570349,米ドル-円,決済売,5,110.499,-,0,0,400,400
445218233,2021/04/05 20:55:04,10000552302799,米ドル-円,新規買,5,110.491,-,0,0,,0
445190210,2021/04/05 17:53:59,60000543556088,米ドル-円,決済売,5,110.614,-,0,0,1000,1000
445185170,2021/04/05 17:24:13,10000552286684,米ドル-円,新規買,5,110.594,-,0,0,,0
445157123,2021/04/05 13:41:02,60000543540136,米ドル-円,決済売,5,110.609,-,0,0,300,300
445155426,2021/04/05 13:20:55,10000552272902,米ドル-円,新規買,5,110.603,-,0,0,,0
445129834,2021/04/05 9:34:42,60000543529464,米ドル-円,決済売,5,110.669,-,0,0,400,400
445129412,2021/04/05 9:28:54,10000552260817,米ドル-円,新規買,5,110.661,-,0,0,,0
445117162,2021/04/05 8:30:38,60000543525832,米ドル-円,決済売,5,110.702,-,0,0,500,500
445112885,2021/04/05 7:30:41,10000552253369,米ドル-円,新規買,5,110.692,-,0,0,,0
445112175,2021/04/05 7:24:09,60000543522856,米ドル-円,決済売,5,110.672,-,0,0,750,750
445110576,2021/04/05 7:06:25,10000552252519,米ドル-円,新規買,5,110.657,-,0,0,,0
445108026,2021/04/05 7:00:00,60000543522236,米ドル-円,決済買,5,110.712,-,0,-200,-9500,-9700
445043072,2021/04/02 21:08:05,10000552227577,米ドル-円,新規売,5,110.522,-,0,0,,0
445108033,2021/04/05 7:00:00,60000543522244,米ドル-円,決済買,5,110.712,-,0,-1360,-100750,-102110
443027574,2021/03/24 21:42:30,10000551331255,米ドル-円,新規売,5,108.697,-,0,0,,0
445108032,2021/04/05 7:00:00,60000543522240,米ドル-円,決済買,5,110.712,-,0,-1360,-101800,-103160
443027073,2021/03/24 21:40:45,10000551331046,米ドル-円,新規売,5,108.676,-,0,0,,0
445108040,2021/04/05 7:00:00,60000543522245,米ドル-円,決済買,10,110.712,-,0,-6390,-577000,-583390
435716623,2021/02/23 9:59:11,10000548063089,米ドル-円,新規売,10,104.942,-,0,0,,0
445067717,2021/04/02 22:32:11,60000543507257,米ドル-円,決済売,5,110.700,-,0,0,200,200
445067379,2021/04/02 22:07:58,10000552237544,米ドル-円,新規買,5,110.696,-,0,0,,0
445067535,2021/04/02 22:32:11,60000543507250,米ドル-円,決済売,10,110.700,-,0,0,3500,3500
444950825,2021/04/02 10:32:24,10000552184730,米ドル-円,新規買,10,110.665,-,0,0,,0
445072791,2021/04/02 22:19:29,60000543505776,米ドル-円,決済売,10,110.739,-,0,0,200,200
445070660,2021/04/02 22:13:38,10000552238905,米ドル-円,新規買,10,110.737,-,0,0,,0
445070575,2021/04/02 22:14:04,60000543504961,米ドル-円,決済売,5,110.719,-,0,0,-200,-200
445070110,2021/04/02 22:12:23,10000552238690,米ドル-円,新規買,5,110.723,-,0,0,,0
445068574,2021/04/02 22:09:36,60000543503937,米ドル-円,決済売,30,110.722,-,0,0,0,0
445067874,2021/04/02 22:08:37,10000552237841,米ドル-円,新規買,30,110.722,-,0,0,,0
445031949,2021/04/02 20:10:23,60000543485920,米ドル-円,決済買,5,110.482,-,0,0,900,900
445026987,2021/04/02 19:31:03,10000552220456,米ドル-円,新規売,5,110.500,-,0,0,,0
445023783,2021/04/02 19:10:36,60000543482221,米ドル-円,決済売,5,110.480,-,0,0,950,950
445007465,2021/04/02 17:45:36,10000552211165,米ドル-円,新規買,5,110.461,-,0,0,,0
445007426,2021/04/02 17:45:25,60000543474898,米ドル-円,決済買,5,110.456,-,0,0,750,750
444991096,2021/04/02 15:45:34,10000552203630,米ドル-円,新規売,5,110.471,-,0,0,,0
444990337,2021/04/02 15:39:51,60000543467135,米ドル-円,決済売,5,110.473,-,0,0,1400,1400
444988438,2021/04/02 15:30:50,10000552202498,米ドル-円,新規買,5,110.445,-,0,0,,0
444972859,2021/04/02 13:59:40,60000543458876,米ドル-円,決済買,5,110.605,-,0,0,1000,1000
444948680,2021/04/02 10:15:01,10000552183861,米ドル-円,新規売,5,110.625,-,0,0,,0
444947391,2021/04/02 10:05:17,60000543447986,米ドル-円,決済売,5,110.654,-,0,0,900,900
444944355,2021/04/02 9:51:37,10000552182093,米ドル-円,新規買,5,110.636,-,0,0,,0
444947285,2021/04/02 10:04:43,60000543447960,米ドル-円,決済売,5,110.656,-,0,0,700,700
444944140,2021/04/02 9:50:54,10000552182006,米ドル-円,新規買,5,110.642,-,0,0,,0
444943484,2021/04/02 9:48:40,60000543445569,米ドル-円,決済買,5,110.609,-,0,0,-550,-550
444943121,2021/04/02 9:46:00,10000552181509,米ドル-円,新規売,5,110.598,-,0,0,,0
444942939,2021/04/02 9:44:33,60000543445240,米ドル-円,決済買,5,110.606,-,0,0,-1350,-1350
444942068,2021/04/02 9:38:17,10000552181108,米ドル-円,新規売,5,110.579,-,0,0,,0
444941360,2021/04/02 9:33:01,60000543444451,米ドル-円,決済売,20,110.586,-,0,0,1200,1200
444940821,2021/04/02 9:30:06,10000552180658,米ドル-円,新規買,20,110.580,-,0,0,,0
444940765,2021/04/02 9:29:52,60000543444193,米ドル-円,決済買,10,110.574,-,0,0,-3100,-3100
444939445,2021/04/02 9:23:07,10000552180057,米ドル-円,新規売,10,110.543,-,0,0,,0
444938277,2021/04/02 9:17:54,60000543443185,米ドル-円,決済売,5,110.536,-,0,0,-4700,-4700
444921237,2021/04/02 6:38:18,10000552172380,米ドル-円,新規買,5,110.630,-,0,0,,0
444936282,2021/04/02 9:10:37,60000543442347,米ドル-円,決済売,10,110.550,-,0,160,-20200,-20040
444748986,2021/04/01 15:41:24,10000552095589,米ドル-円,新規買,10,110.752,-,0,0,,0
444936202,2021/04/02 9:10:24,60000543442285,米ドル-円,決済売,5,110.558,-,0,80,-10300,-10220
444744117,2021/04/01 15:20:58,10000552093382,米ドル-円,新規買,5,110.764,-,0,0,,0
444936165,2021/04/02 9:10:18,60000543442268,米ドル-円,決済売,5,110.556,-,0,80,-10650,-10570
444741573,2021/04/01 15:07:21,10000552092275,米ドル-円,新規買,5,110.769,-,0,0,,0
444936141,2021/04/02 9:10:13,60000543442262,米ドル-円,決済売,5,110.566,-,0,80,-10450,-10370
444747317,2021/04/01 15:32:34,10000552094865,米ドル-円,新規買,5,110.775,-,0,0,,0
444851006,2021/04/01 22:10:50,60000543403795,米ドル-円,決済売,10,110.666,-,0,0,-13800,-13800
444746046,2021/04/01 15:28:10,10000552094330,米ドル-円,新規買,10,110.804,-,0,0,,0
444757550,2021/04/01 16:17:23,60000543361034,米ドル-円,決済売,5,110.683,-,0,0,-6200,-6200
444685949,2021/04/01 9:55:01,10000552066230,米ドル-円,新規買,5,110.807,-,0,0,,0
444757497,2021/04/01 16:17:08,60000543361008,米ドル-円,決済売,5,110.688,-,0,0,-4750,-4750
444747621,2021/04/01 15:34:07,10000552094997,米ドル-円,新規買,5,110.783,-,0,0,,0
444757380,2021/04/01 16:16:40,60000543360972,米ドル-円,決済売,5,110.700,-,0,0,-200,-200
444756099,2021/04/01 16:13:00,10000552098850,米ドル-円,新規買,5,110.704,-,0,0,,0
444757333,2021/04/01 16:16:31,60000543360961,米ドル-円,決済売,5,110.702,-,0,0,150,150
444756240,2021/04/01 16:13:24,10000552098968,米ドル-円,新規買,5,110.699,-,0,0,,0
444730278,2021/04/01 16:14:17,60000543360688,米ドル-円,決済売,5,110.678,-,0,0,100,100
444729438,2021/04/01 13:57:44,10000552087113,米ドル-円,新規買,5,110.676,-,0,0,,0
444730319,2021/04/01 16:13:09,60000543360516,米ドル-円,決済売,5,110.690,-,0,0,450,450
444729111,2021/04/01 13:56:36,10000552086948,米ドル-円,新規買,5,110.681,-,0,0,,0
444738954,2021/04/01 16:11:12,60000543360153,米ドル-円,決済売,10,110.723,-,0,0,2000,2000
444737449,2021/04/01 14:43:31,10000552090500,米ドル-円,新規買,10,110.703,-,0,0,,0
444744194,2021/04/01 15:40:27,60000543357048,米ドル-円,決済売,5,110.750,-,0,0,250,250
444743287,2021/04/01 15:16:50,10000552093023,米ドル-円,新規買,5,110.745,-,0,0,,0
444746355,2021/04/01 15:40:21,60000543357020,米ドル-円,決済売,5,110.760,-,0,0,100,100
444742614,2021/04/01 15:12:42,10000552092711,米ドル-円,新規買,5,110.758,-,0,0,,0
444746262,2021/04/01 15:31:02,60000543356298,米ドル-円,決済売,5,110.780,-,0,0,250,250
444743643,2021/04/01 15:18:55,10000552093158,米ドル-円,新規買,5,110.775,-,0,0,,0
444746204,2021/04/01 15:30:56,60000543356274,米ドル-円,決済売,5,110.790,-,0,0,300,300
444687684,2021/04/01 10:01:24,10000552066904,米ドル-円,新規買,5,110.784,-,0,0,,0
444746147,2021/04/01 15:28:58,60000543356048,米ドル-円,決済売,5,110.800,-,0,0,100,100
444686440,2021/04/01 9:56:22,10000552066420,米ドル-円,新規買,5,110.798,-,0,0,,0
444741624,2021/04/01 15:08:21,60000543353324,米ドル-円,決済売,5,110.756,-,0,0,100,100
444688717,2021/04/01 10:05:39,10000552067342,米ドル-円,新規買,5,110.754,-,0,0,,0
444741667,2021/04/01 15:08:15,60000543353317,米ドル-円,決済売,5,110.762,-,0,0,100,100
444688451,2021/04/01 10:04:28,10000552067207,米ドル-円,新規買,5,110.760,-,0,0,,0
444730382,2021/04/01 14:43:07,60000543351067,米ドル-円,決済売,5,110.700,-,0,0,100,100
444727549,2021/04/01 13:50:37,10000552086154,米ドル-円,新規買,5,110.698,-,0,0,,0
444731520,2021/04/01 14:11:38,60000543349076,米ドル-円,決済売,5,110.725,-,0,0,50,50
444691649,2021/04/01 10:23:19,10000552068693,米ドル-円,新規買,5,110.724,-,0,0,,0
444732407,2021/04/01 14:10:43,60000543348979,米ドル-円,決済売,5,110.742,-,0,0,50,50
444691490,2021/04/01 10:22:29,10000552068605,米ドル-円,新規買,5,110.741,-,0,0,,0
444728282,2021/04/01 13:53:10,60000543347094,米ドル-円,決済売,5,110.690,-,0,0,200,200
444728134,2021/04/01 13:52:12,10000552086513,米ドル-円,新規買,5,110.686,-,0,0,,0
444727343,2021/04/01 13:51:45,60000543346926,米ドル-円,決済売,5,110.688,-,0,0,500,500
444701689,2021/04/01 11:12:48,10000552073869,米ドル-円,新規買,5,110.678,-,0,0,,0
444721275,2021/04/01 13:08:26,60000543343377,米ドル-円,決済売,5,110.643,-,0,0,1900,1900
444716481,2021/04/01 12:37:23,10000552081007,米ドル-円,新規買,5,110.605,-,0,0,,0
444713833,2021/04/01 12:24:23,60000543340536,米ドル-円,決済売,10,110.581,-,0,480,7200,7680
444626733,2021/04/01 0:17:23,10000552041229,米ドル-円,新規買,10,110.509,-,0,0,,0
444713795,2021/04/01 12:24:16,60000543340521,米ドル-円,決済売,30,110.582,-,0,1440,16800,18240
444627184,2021/04/01 0:18:51,10000552041404,米ドル-円,新規買,30,110.526,-,0,0,,0
444658706,2021/04/01 12:23:29,60000543340399,米ドル-円,決済売,10,110.580,-,0,480,800,1280
444639073,2021/04/01 1:08:33,10000552046495,米ドル-円,新規買,10,110.572,-,0,0,,0
444699534,2021/04/01 11:00:31,60000543334501,米ドル-円,決済売,5,110.667,-,0,0,800,800
444697839,2021/04/01 10:53:28,10000552072154,米ドル-円,新規買,5,110.651,-,0,0,,0
444658658,2021/04/01 10:49:36,60000543333316,米ドル-円,決済売,5,110.630,-,0,240,650,890
444635078,2021/04/01 0:48:48,10000552044705,米ドル-円,新規買,5,110.617,-,0,0,,0
444690875,2021/04/01 10:17:46,60000543331059,米ドル-円,決済売,5,110.734,-,0,0,100,100
444690634,2021/04/01 10:16:20,10000552068244,米ドル-円,新規買,5,110.732,-,0,0,,0
444684330,2021/04/01 10:17:03,60000543331030,米ドル-円,決済売,5,110.730,-,0,0,300,300
444677011,2021/04/01 9:16:14,10000552061898,米ドル-円,新規買,5,110.724,-,0,0,,0
444690455,2021/04/01 10:15:22,60000543330922,米ドル-円,決済売,5,110.745,-,0,0,100,100
444690091,2021/04/01 10:13:02,10000552067981,米ドル-円,新規買,5,110.743,-,0,0,,0
444689942,2021/04/01 10:12:53,60000543330788,米ドル-円,決済売,5,110.749,-,0,0,50,50
444689482,2021/04/01 10:09:28,10000552067719,米ドル-円,新規買,5,110.748,-,0,0,,0
444685444,2021/04/01 10:05:06,60000543330292,米ドル-円,決済売,5,110.749,-,0,0,550,550
444684661,2021/04/01 9:51:45,10000552065523,米ドル-円,新規買,5,110.738,-,0,0,,0
444685554,2021/04/01 10:05:06,60000543330295,米ドル-円,決済売,5,110.749,-,0,0,100,100
444684309,2021/04/01 9:48:58,10000552065358,米ドル-円,新規買,5,110.747,-,0,0,,0
444685661,2021/04/01 10:04:09,60000543330203,米ドル-円,決済売,5,110.760,-,0,0,400,400
444676497,2021/04/01 9:14:12,10000552061578,米ドル-円,新規買,5,110.752,-,0,0,,0
444685770,2021/04/01 9:59:00,60000543329751,米ドル-円,決済売,5,110.790,-,0,0,150,150
444670051,2021/04/01 8:31:22,10000552058630,米ドル-円,新規買,5,110.787,-,0,0,,0
444685905,2021/04/01 9:55:54,60000543329402,米ドル-円,決済売,5,110.795,-,0,0,100,100
444685328,2021/04/01 9:53:50,10000552065917,米ドル-円,新規買,5,110.793,-,0,0,,0
444684358,2021/04/01 9:51:26,60000543327949,米ドル-円,決済売,5,110.735,-,0,0,150,150
444676748,2021/04/01 9:15:02,10000552061751,米ドル-円,新規買,5,110.732,-,0,0,,0
444659727,2021/04/01 9:14:32,60000543324428,米ドル-円,決済売,5,110.726,-,0,0,100,100
444658983,2021/04/01 7:06:02,10000552054231,米ドル-円,新規買,5,110.724,-,0,0,,0
444676181,2021/04/01 9:13:57,60000543324364,米ドル-円,決済売,5,110.745,-,0,0,100,100
444675830,2021/04/01 9:11:18,10000552061282,米ドル-円,新規買,5,110.743,-,0,0,,0
444676117,2021/04/01 9:13:43,60000543324346,米ドル-円,決済売,5,110.758,-,0,0,100,100
444673008,2021/04/01 8:56:22,10000552059889,米ドル-円,新規買,5,110.756,-,0,0,,0
444676229,2021/04/01 9:13:32,60000543324334,米ドル-円,決済売,15,110.767,-,0,0,150,150
444676070,2021/04/01 9:12:28,10000552061390,米ドル-円,新規買,15,110.766,-,0,0,,0
444663414,2021/04/01 9:00:13,60000543323116,米ドル-円,決済売,5,110.744,-,0,0,50,50
444660035,2021/04/01 7:16:12,10000552054616,米ドル-円,新規買,5,110.743,-,0,0,,0
444662590,2021/04/01 8:45:55,60000543322445,米ドル-円,決済売,20,110.754,-,0,0,1000,1000
444662395,2021/04/01 7:35:39,10000552055483,米ドル-円,新規買,20,110.749,-,0,0,,0
444668767,2021/04/01 8:26:34,60000543321736,米ドル-円,決済売,5,110.770,-,0,0,250,250
444663278,2021/04/01 7:40:20,10000552055851,米ドル-円,新規買,5,110.765,-,0,0,,0
444668726,2021/04/01 8:19:55,60000543321577,米ドル-円,決済売,5,110.778,-,0,240,100,340
444576684,2021/03/31 22:35:04,10000552017665,米ドル-円,新規買,5,110.776,-,0,0,,0
444661326,2021/04/01 7:27:52,60000543318881,米ドル-円,決済売,5,110.735,-,0,0,50,50
444659696,2021/04/01 7:12:59,10000552054476,米ドル-円,新規買,5,110.734,-,0,0,,0
444628249,2021/04/01 1:07:32,60000543307528,米ドル-円,決済売,35,110.550,-,0,0,6300,6300
444627313,2021/04/01 0:19:12,10000552041459,米ドル-円,新規買,35,110.532,-,0,0,,0
444628126,2021/04/01 1:07:32,60000543307526,米ドル-円,決済売,10,110.550,-,0,0,3600,3600
444627002,2021/04/01 0:18:22,10000552041333,米ドル-円,新規買,10,110.514,-,0,0,,0
444623257,2021/04/01 0:10:37,60000543300661,米ドル-円,決済売,5,110.476,-,0,0,-17050,-17050
444569600,2021/03/31 22:16:05,10000552014502,米ドル-円,新規買,5,110.817,-,0,0,,0
444622924,2021/04/01 0:10:10,60000543300524,米ドル-円,決済売,5,110.490,-,0,0,-2950,-2950
444621886,2021/04/01 0:08:44,10000552038989,米ドル-円,新規買,5,110.549,-,0,0,,0
444622680,2021/04/01 0:09:51,60000543300433,米ドル-円,決済売,5,110.498,-,0,0,-1250,-1250
444622070,2021/04/01 0:09:07,10000552039091,米ドル-円,新規買,5,110.523,-,0,0,,0
444620820,2021/04/01 0:09:28,60000543300258,米ドル-円,決済売,40,110.499,-,0,0,1600,1600
444618017,2021/04/01 0:01:34,10000552037448,米ドル-円,新規買,40,110.495,-,0,0,,0
444620902,2021/04/01 0:09:11,60000543300066,米ドル-円,決済売,5,110.513,-,0,0,50,50
444616262,2021/03/31 23:59:26,10000552036658,米ドル-円,新規買,5,110.512,-,0,0,,0
444620997,2021/04/01 0:09:08,60000543300039,米ドル-円,決済売,5,110.516,-,0,0,50,50
444616472,2021/03/31 23:59:37,10000552036741,米ドル-円,新規買,5,110.515,-,0,0,,0
444621109,2021/04/01 0:09:06,60000543300010,米ドル-円,決済売,10,110.522,-,0,0,200,200
444617048,2021/04/01 0:00:18,10000552036989,米ドル-円,新規買,10,110.520,-,0,0,,0
444621235,2021/04/01 0:08:58,60000543299956,米ドル-円,決済売,20,110.532,-,0,0,400,400
444617201,2021/04/01 0:00:28,10000552037057,米ドル-円,新規買,20,110.530,-,0,0,,0
