order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
474574145,2021/09/29 12:10:10,10000565386808,米ドル-円,新規買,5,111.396,-,0,0,,0
474592717,2021/09/29 14:10:31,60000556973514,米ドル-円,決済売,5,111.454,-,0,0,750,750
474577783,2021/09/29 12:26:24,10000565388310,米ドル-円,新規買,5,111.439,-,0,0,,0
474458062,2021/09/28 23:08:41,60000556912936,米ドル-円,決済売,30,111.517,-,0,0,600,600
474453757,2021/09/28 23:03:07,10000565334073,米ドル-円,新規買,30,111.515,-,0,0,,0
474442973,2021/09/28 23:01:07,60000556910369,米ドル-円,決済売,40,111.523,-,0,0,-400,-400
474430736,2021/09/28 22:16:29,10000565323902,米ドル-円,新規買,40,111.524,-,0,0,,0
474442973,2021/09/28 23:01:07,60000556910368,米ドル-円,決済売,40,111.523,-,0,0,4400,4400
474429831,2021/09/28 22:14:42,10000565323548,米ドル-円,新規買,40,111.512,-,0,0,,0
474425993,2021/09/28 22:07:27,60000556898553,米ドル-円,決済売,60,111.481,-,0,0,-43800,-43800
474423839,2021/09/28 22:03:48,10000565320924,米ドル-円,新規買,60,111.554,-,0,0,,0
474425993,2021/09/28 22:07:27,60000556898552,米ドル-円,決済売,10,111.481,-,0,0,-6600,-6600
474423557,2021/09/28 22:03:24,10000565320794,米ドル-円,新規買,10,111.547,-,0,0,,0
474425993,2021/09/28 22:07:27,60000556898551,米ドル-円,決済売,10,111.481,-,0,0,-4700,-4700
474422853,2021/09/28 22:02:10,10000565320487,米ドル-円,新規買,10,111.528,-,0,0,,0
474406359,2021/09/28 22:00:44,60000556896619,米ドル-円,決済売,40,111.530,-,0,0,6400,6400
474403167,2021/09/28 21:34:13,10000565311507,米ドル-円,新規買,40,111.514,-,0,0,,0
474406359,2021/09/28 22:00:44,60000556896618,米ドル-円,決済売,20,111.530,-,0,0,800,800
474402003,2021/09/28 21:32:02,10000565311064,米ドル-円,新規買,20,111.526,-,0,0,,0
474406359,2021/09/28 22:00:44,60000556896617,米ドル-円,決済売,20,111.530,-,0,0,-1600,-1600
474401874,2021/09/28 21:31:51,10000565311015,米ドル-円,新規買,20,111.538,-,0,0,,0
474397307,2021/09/28 21:31:24,60000556887231,米ドル-円,決済売,80,111.525,-,0,0,4000,4000
474394654,2021/09/28 21:22:07,10000565307707,米ドル-円,新規買,80,111.520,-,0,0,,0
474392945,2021/09/28 21:21:05,60000556883693,米ドル-円,決済売,80,111.473,-,0,0,2400,2400
474390186,2021/09/28 21:11:54,10000565305243,米ドル-円,新規買,80,111.470,-,0,0,,0
474381407,2021/09/28 20:56:17,60000556878434,米ドル-円,決済売,10,111.413,-,0,0,1000,1000
474381257,2021/09/28 20:47:24,10000565301242,米ドル-円,新規買,10,111.403,-,0,0,,0
474381407,2021/09/28 20:56:17,60000556878433,米ドル-円,決済売,10,111.413,-,0,0,2900,2900
474380542,2021/09/28 20:44:49,10000565300926,米ドル-円,新規買,10,111.384,-,0,0,,0
474375527,2021/09/28 20:29:37,60000556875010,米ドル-円,決済売,10,111.441,-,0,0,2200,2200
474373544,2021/09/28 20:24:01,10000565297928,米ドル-円,新規買,10,111.419,-,0,0,,0
474375527,2021/09/28 20:29:37,60000556875009,米ドル-円,決済売,20,111.441,-,0,0,800,800
474366246,2021/09/28 20:06:29,10000565294616,米ドル-円,新規買,20,111.437,-,0,0,,0
474375527,2021/09/28 20:29:37,60000556875008,米ドル-円,決済売,10,111.441,-,0,0,1000,1000
474364800,2021/09/28 20:02:35,10000565293967,米ドル-円,新規買,10,111.431,-,0,0,,0
474335270,2021/09/28 18:24:49,60000556856642,米ドル-円,決済売,10,111.292,-,0,0,1700,1700
474333361,2021/09/28 18:16:17,10000565279478,米ドル-円,新規買,10,111.275,-,0,0,,0
474308239,2021/09/28 17:42:06,60000556853339,米ドル-円,決済売,50,111.320,-,0,0,500,500
474308069,2021/09/28 16:35:28,10000565268371,米ドル-円,新規買,50,111.319,-,0,0,,0
474312117,2021/09/28 16:47:28,60000556847145,米ドル-円,決済売,10,111.260,-,0,0,1100,1100
474310884,2021/09/28 16:43:57,10000565269672,米ドル-円,新規買,10,111.249,-,0,0,,0
474275432,2021/09/28 14:57:57,60000556829362,米ドル-円,決済売,10,111.224,-,0,0,2500,2500
474274874,2021/09/28 14:54:48,10000565253012,米ドル-円,新規買,10,111.199,-,0,0,,0
474275432,2021/09/28 14:57:57,60000556829361,米ドル-円,決済売,10,111.224,-,0,0,1800,1800
474274785,2021/09/28 14:53:53,10000565252968,米ドル-円,新規買,10,111.206,-,0,0,,0
474275432,2021/09/28 14:57:57,60000556829360,米ドル-円,決済売,20,111.224,-,0,0,6600,6600
474274295,2021/09/28 14:49:28,10000565252758,米ドル-円,新規買,20,111.191,-,0,0,,0
474273630,2021/09/28 14:45:09,60000556828344,米ドル-円,決済売,40,111.210,-,0,0,4000,4000
474261670,2021/09/28 13:15:24,10000565247162,米ドル-円,新規買,40,111.200,-,0,0,,0
474272067,2021/09/28 14:34:23,60000556827580,米ドル-円,決済売,10,111.187,-,0,0,5600,5600
474268490,2021/09/28 14:09:04,10000565250173,米ドル-円,新規買,10,111.131,-,0,0,,0
474249563,2021/09/28 12:27:56,60000556817757,米ドル-円,決済売,40,111.195,-,0,0,2800,2800
474242209,2021/09/28 11:55:17,10000565238575,米ドル-円,新規買,40,111.188,-,0,0,,0
474242485,2021/09/28 11:56:04,60000556814136,米ドル-円,決済売,50,111.181,-,0,0,3000,3000
474239825,2021/09/28 11:48:55,10000565237442,米ドル-円,新規買,50,111.175,-,0,0,,0
474237962,2021/09/28 11:37:38,60000556811228,米ドル-円,決済売,20,111.112,-,0,0,7200,7200
474234715,2021/09/28 11:10:04,10000565234795,米ドル-円,新規買,20,111.076,-,0,0,,0
474237962,2021/09/28 11:37:38,60000556811227,米ドル-円,決済売,30,111.112,-,0,0,8400,8400
474232637,2021/09/28 10:56:59,10000565233849,米ドル-円,新規買,30,111.084,-,0,0,,0
474225325,2021/09/28 10:55:23,60000556808761,米ドル-円,決済売,20,111.092,-,0,0,9400,9400
474223734,2021/09/28 10:13:19,10000565229776,米ドル-円,新規買,20,111.045,-,0,0,,0
474225325,2021/09/28 10:55:23,60000556808760,米ドル-円,決済売,10,111.092,-,0,0,7000,7000
474223145,2021/09/28 10:10:15,10000565229535,米ドル-円,新規買,10,111.022,-,0,0,,0
474225325,2021/09/28 10:55:23,60000556808759,米ドル-円,決済売,20,111.092,-,0,0,11800,11800
474222613,2021/09/28 10:07:35,10000565229325,米ドル-円,新規買,20,111.033,-,0,0,,0
474225325,2021/09/28 10:55:23,60000556808758,米ドル-円,決済売,30,111.092,-,0,0,11100,11100
474222392,2021/09/28 10:06:32,10000565229240,米ドル-円,新規買,30,111.055,-,0,0,,0
474218607,2021/09/28 9:49:07,60000556802007,米ドル-円,決済売,40,110.983,-,0,0,4400,4400
474218529,2021/09/28 9:47:22,10000565227430,米ドル-円,新規買,40,110.972,-,0,0,,0
474218607,2021/09/28 9:49:07,60000556802006,米ドル-円,決済売,5,110.983,-,0,0,350,350
474218437,2021/09/28 9:46:54,10000565227391,米ドル-円,新規買,5,110.976,-,0,0,,0
474218607,2021/09/28 9:49:07,60000556802005,米ドル-円,決済売,5,110.983,-,0,0,1750,1750
474216119,2021/09/28 9:32:07,10000565226353,米ドル-円,新規買,5,110.948,-,0,0,,0
474218607,2021/09/28 9:49:07,60000556802004,米ドル-円,決済売,5,110.983,-,0,0,1400,1400
474216030,2021/09/28 9:31:50,10000565226275,米ドル-円,新規買,5,110.955,-,0,0,,0
474206305,2021/09/28 8:00:12,60000556797009,米ドル-円,決済売,10,110.983,-,0,70,1300,1370
474194818,2021/09/28 3:20:09,10000565218208,米ドル-円,新規買,10,110.970,-,0,0,,0
474179595,2021/09/28 1:57:58,60000556790535,米ドル-円,決済売,100,110.998,-,0,0,15000,15000
474128732,2021/09/27 21:37:49,10000565190302,米ドル-円,新規買,100,110.983,-,0,0,,0
474128449,2021/09/27 21:37:08,60000556762308,米ドル-円,決済売,70,110.997,-,0,0,11900,11900
474128222,2021/09/27 21:36:37,10000565190085,米ドル-円,新規買,70,110.980,-,0,0,,0
474128449,2021/09/27 21:37:08,60000556762307,米ドル-円,決済売,30,110.997,-,0,0,10200,10200
474125050,2021/09/27 21:28:03,10000565188715,米ドル-円,新規買,30,110.963,-,0,0,,0
474096251,2021/09/27 21:06:03,60000556757148,米ドル-円,決済売,30,110.918,-,0,0,-3000,-3000
474095282,2021/09/27 20:02:24,10000565174924,米ドル-円,新規買,30,110.928,-,0,0,,0
474096251,2021/09/27 21:06:03,60000556757147,米ドル-円,決済売,30,110.918,-,0,0,0,0
474095065,2021/09/27 20:01:40,10000565174831,米ドル-円,新規買,30,110.918,-,0,0,,0
474096251,2021/09/27 21:06:03,60000556757146,米ドル-円,決済売,30,110.918,-,0,0,1200,1200
474094966,2021/09/27 20:01:15,10000565174796,米ドル-円,新規買,30,110.914,-,0,0,,0
474096251,2021/09/27 21:06:03,60000556757145,米ドル-円,決済売,10,110.918,-,0,0,900,900
474094811,2021/09/27 20:00:40,10000565174725,米ドル-円,新規買,10,110.909,-,0,0,,0
474093331,2021/09/27 19:57:14,60000556745841,米ドル-円,決済売,30,110.910,-,0,0,1800,1800
474073484,2021/09/27 18:26:34,10000565165288,米ドル-円,新規買,30,110.904,-,0,0,,0
474093331,2021/09/27 19:57:14,60000556745840,米ドル-円,決済売,30,110.910,-,0,0,3600,3600
474073394,2021/09/27 18:26:17,10000565165249,米ドル-円,新規買,30,110.898,-,0,0,,0
474093331,2021/09/27 19:57:14,60000556745839,米ドル-円,決済売,30,110.910,-,0,0,5100,5100
474073316,2021/09/27 18:26:04,10000565165212,米ドル-円,新規買,30,110.893,-,0,0,,0
474093331,2021/09/27 19:57:14,60000556745838,米ドル-円,決済売,10,110.910,-,0,0,2700,2700
474073185,2021/09/27 18:25:28,10000565165165,米ドル-円,新規買,10,110.883,-,0,0,,0
474059028,2021/09/27 18:25:11,60000556736981,米ドル-円,決済売,10,110.880,-,0,0,2800,2800
474053078,2021/09/27 17:28:01,10000565156399,米ドル-円,新規買,10,110.852,-,0,0,,0
474059028,2021/09/27 18:25:11,60000556736980,米ドル-円,決済売,10,110.880,-,0,0,16700,16700
474027532,2021/09/27 15:30:11,10000565144411,米ドル-円,新規買,10,110.713,-,0,0,,0
474059028,2021/09/27 18:25:11,60000556736979,米ドル-円,決済売,40,110.880,-,0,0,35600,35600
473968196,2021/09/27 7:37:36,10000565118150,米ドル-円,新規買,40,110.791,-,0,0,,0
474059028,2021/09/27 18:25:11,60000556736978,米ドル-円,決済売,40,110.880,-,0,280,39600,39880
473956564,2021/09/25 4:30:44,10000565115800,米ドル-円,新規買,40,110.781,-,0,0,,0
474011054,2021/09/27 12:57:43,60000556707140,米ドル-円,決済売,5,110.561,-,0,2840,-13600,-10760
460931974,2021/07/06 18:37:32,10000559323017,米ドル-円,新規買,5,110.833,-,0,0,,0
474011027,2021/09/27 12:57:36,60000556707128,米ドル-円,決済売,30,110.561,-,0,0,-53700,-53700
473978954,2021/09/27 9:12:28,10000565122823,米ドル-円,新規買,30,110.740,-,0,0,,0
473965515,2021/09/27 7:13:14,60000556688941,米ドル-円,決済買,5,110.780,-,0,-55,-18750,-18805
473822347,2021/09/24 18:04:16,10000565056977,米ドル-円,新規売,5,110.405,-,0,0,,0
473952933,2021/09/25 3:11:24,60000556683953,米ドル-円,決済売,5,110.745,-,0,2805,-2400,405
460925487,2021/07/06 18:10:05,10000559319902,米ドル-円,新規買,5,110.793,-,0,0,,0
473952924,2021/09/25 3:11:17,60000556683950,米ドル-円,決済売,10,110.747,-,0,0,4900,4900
473936651,2021/09/25 0:22:11,10000565107579,米ドル-円,新規買,10,110.698,-,0,0,,0
473906636,2021/09/24 22:46:50,60000556661920,米ドル-円,決済売,50,110.689,-,0,0,51500,51500
473874751,2021/09/24 21:35:10,10000565080717,米ドル-円,新規買,50,110.586,-,0,0,,0
473817958,2021/09/24 17:44:53,60000556622194,米ドル-円,決済売,10,110.432,-,0,0,5000,5000
473806001,2021/09/24 17:11:52,10000565050017,米ドル-円,新規買,10,110.382,-,0,0,,0
473776535,2021/09/24 15:21:55,60000556602482,米ドル-円,決済売,30,110.536,-,0,0,16200,16200
473770873,2021/09/24 14:58:59,10000565033025,米ドル-円,新規買,30,110.482,-,0,0,,0
473679863,2021/09/24 1:04:16,60000556557039,米ドル-円,決済売,30,110.182,-,0,0,1200,1200
473677947,2021/09/24 0:49:04,10000564994406,米ドル-円,新規買,30,110.178,-,0,0,,0
473679850,2021/09/24 1:04:09,60000556557033,米ドル-円,決済売,20,110.178,-,0,0,1400,1400
473668729,2021/09/24 0:09:15,10000564990610,米ドル-円,新規買,20,110.171,-,0,0,,0
473662219,2021/09/23 23:46:38,60000556548716,米ドル-円,決済売,30,110.133,-,0,2370,3600,5970
471575926,2021/09/13 16:23:32,10000564051177,米ドル-円,新規買,30,110.121,-,0,0,,0
473626289,2021/09/23 22:17:34,60000556532807,米ドル-円,決済売,10,110.090,-,0,0,11000,11000
473527895,2021/09/23 18:41:58,10000564929157,米ドル-円,新規買,10,109.980,-,0,0,,0
473395351,2021/09/23 4:06:36,60000556427668,米ドル-円,決済売,5,109.831,-,0,0,16700,16700
473257666,2021/09/22 16:19:14,10000564812544,米ドル-円,新規買,5,109.497,-,0,0,,0
473395328,2021/09/23 4:06:29,60000556427650,米ドル-円,決済売,5,109.842,-,0,105,21450,21555
473052790,2021/09/21 21:19:32,10000564721431,米ドル-円,新規買,5,109.413,-,0,0,,0
473021577,2021/09/21 19:19:43,60000556254054,米ドル-円,決済売,10,109.521,-,0,0,3000,3000
472926446,2021/09/21 9:21:31,10000564663973,米ドル-円,新規買,10,109.491,-,0,0,,0
472774969,2021/09/20 19:42:44,60000556145438,米ドル-円,決済買,5,109.548,-,0,0,15800,15800
472697928,2021/09/20 15:18:06,10000564558338,米ドル-円,新規売,5,109.864,-,0,0,,0
472676565,2021/09/20 12:08:44,60000556101571,米ドル-円,決済売,5,109.892,-,0,0,-3000,-3000
472614187,2021/09/18 1:03:12,10000564521169,米ドル-円,新規買,5,109.952,-,0,0,,0
472610372,2021/09/18 0:38:41,60000556074191,米ドル-円,決済買,5,109.929,-,0,0,1400,1400
472601405,2021/09/18 0:11:21,10000564515816,米ドル-円,新規売,5,109.957,-,0,0,,0
472487859,2021/09/17 18:14:43,60000556014267,米ドル-円,決済売,5,109.954,-,0,185,2450,2635
471842177,2021/09/14 22:14:11,10000564171296,米ドル-円,新規買,5,109.905,-,0,0,,0
472424248,2021/09/17 11:26:04,60000555983753,米ドル-円,決済売,5,109.882,-,0,30,10900,10930
472344513,2021/09/16 22:59:20,10000564404614,米ドル-円,新規買,5,109.664,-,0,0,,0
472343506,2021/09/16 22:57:58,60000555945525,米ドル-円,決済売,5,109.664,-,0,120,16500,16620
472045037,2021/09/15 18:32:34,10000564272009,米ドル-円,新規買,5,109.334,-,0,0,,0
472343334,2021/09/16 22:57:46,60000555945449,米ドル-円,決済売,5,109.659,-,0,0,6900,6900
472290363,2021/09/16 21:32:06,10000564382410,米ドル-円,新規買,5,109.521,-,0,0,,0
472036167,2021/09/15 17:56:44,60000555804156,米ドル-円,決済買,5,109.345,-,0,-1275,12600,11325
468355390,2021/08/20 16:46:36,10000562639506,米ドル-円,新規売,5,109.597,-,0,0,,0
471554413,2021/09/13 14:48:39,60000555591286,米ドル-円,決済売,30,110.021,-,0,0,21900,21900
471541035,2021/09/13 13:12:56,10000564035133,米ドル-円,新規買,30,109.948,-,0,0,,0
471530553,2021/09/13 11:15:39,60000555580267,米ドル-円,決済売,5,109.927,-,0,55,800,855
471186548,2021/09/09 19:34:18,10000563879559,米ドル-円,新規買,5,109.911,-,0,0,,0
471530520,2021/09/13 11:15:14,60000555580254,米ドル-円,決済売,5,109.929,-,0,30,7850,7880
471316117,2021/09/10 9:46:09,10000563938950,米ドル-円,新規買,5,109.772,-,0,0,,0
471523765,2021/09/13 10:08:01,60000555577402,米ドル-円,決済売,5,109.963,-,0,30,1550,1580
471383827,2021/09/10 17:02:53,10000563969141,米ドル-円,新規買,5,109.932,-,0,0,,0
471523753,2021/09/13 10:07:54,60000555577393,米ドル-円,決済売,10,109.963,-,0,60,2900,2960
471383901,2021/09/10 17:03:11,10000563969164,米ドル-円,新規買,10,109.934,-,0,0,,0
471152430,2021/09/09 16:47:39,60000555410229,米ドル-円,決済買,5,109.923,-,0,-180,12800,12620
470862044,2021/09/08 1:40:03,10000563735593,米ドル-円,新規売,5,110.179,-,0,0,,0
470920124,2021/09/08 15:18:40,60000555303451,米ドル-円,決済売,5,110.425,-,0,230,5250,5480
470003375,2021/09/01 18:34:15,10000563358723,米ドル-円,新規買,5,110.320,-,0,0,,0
470917754,2021/09/08 15:05:39,60000555302437,米ドル-円,決済売,5,110.425,-,0,0,5250,5250
470909719,2021/09/08 14:14:42,10000563755381,米ドル-円,新規買,5,110.320,-,0,0,,0
470917722,2021/09/08 15:05:32,60000555302426,米ドル-円,決済売,5,110.424,-,0,230,4550,4780
469998120,2021/09/01 18:11:26,10000563356449,米ドル-円,新規買,5,110.333,-,0,0,,0
470916336,2021/09/08 15:00:07,60000555301603,米ドル-円,決済売,5,110.400,-,0,230,1400,1630
469995737,2021/09/01 17:59:10,10000563355492,米ドル-円,新規買,5,110.372,-,0,0,,0
470837686,2021/09/07 23:14:41,60000555266239,米ドル-円,決済売,5,110.182,-,0,65,6650,6715
470136583,2021/09/02 8:14:08,10000563415438,米ドル-円,新規買,5,110.049,-,0,0,,0
470837618,2021/09/07 23:14:30,60000555266221,米ドル-円,決済売,5,110.180,-,0,205,3700,3905
470048727,2021/09/01 21:45:41,10000563378614,米ドル-円,新規買,5,110.106,-,0,0,,0
470799313,2021/09/07 21:23:45,60000555248081,米ドル-円,決済売,5,110.044,-,0,30,9700,9730
470653060,2021/09/06 23:06:53,10000563644068,米ドル-円,新規買,5,109.850,-,0,0,,0
470653044,2021/09/06 23:06:44,60000555181502,米ドル-円,決済買,5,109.852,-,0,0,500,500
470630343,2021/09/06 19:47:47,10000563634004,米ドル-円,新規売,5,109.862,-,0,0,,0
470535243,2021/09/04 1:12:07,60000555130407,米ドル-円,決済買,5,109.640,-,0,0,10000,10000
470451036,2021/09/03 21:50:36,10000563557685,米ドル-円,新規売,5,109.840,-,0,0,,0
470134435,2021/09/02 7:46:00,60000554951058,米ドル-円,決済売,5,110.020,-,0,140,1150,1290
470058930,2021/09/01 22:03:27,10000563383469,米ドル-円,新規買,5,109.997,-,0,0,,0
469985211,2021/09/01 17:07:04,60000554883105,米ドル-円,決済売,10,110.381,-,0,0,13400,13400
469945645,2021/09/01 14:41:52,10000563332889,米ドル-円,新規買,10,110.247,-,0,0,,0
469943694,2021/09/01 14:19:14,60000554861386,米ドル-円,決済売,5,110.229,-,0,150,8000,8150
469200726,2021/08/26 20:09:32,10000563008472,米ドル-円,新規買,5,110.069,-,0,0,,0
469943688,2021/09/01 14:19:10,60000554861379,米ドル-円,決済売,5,110.230,-,0,70,18450,18520
469530021,2021/08/30 7:58:16,10000563149895,米ドル-円,新規買,5,109.861,-,0,0,,0
469943675,2021/09/01 14:19:05,60000554861372,米ドル-円,決済売,10,110.231,-,0,300,6000,6300
469159606,2021/08/26 16:27:29,10000562990290,米ドル-円,新規買,10,110.171,-,0,0,,0
469943658,2021/09/01 14:18:58,60000554861364,米ドル-円,決済売,30,110.231,-,0,900,19500,20400
469159820,2021/08/26 16:28:07,10000562990381,米1ドル-円,新規買,30,110.166,-,0,0,,0
