order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
480276471,2021/10/27 20:21:51,10000567931909,米ドル-円,新規買,5,113.751,-,0,0,,0
480325585,2021/10/27 22:35:58,60000559614252,米ドル-円,決済売,10,113.509,-,0,0,-23100,-23100
480274909,2021/10/27 20:15:30,10000567931198,米ドル-円,新規買,10,113.740,-,0,0,,0
480283241,2021/10/27 21:30:23,60000559602521,米ドル-円,決済売,10,113.740,-,0,0,1500,1500
480283182,2021/10/27 20:47:45,10000567934869,米ドル-円,新規買,10,113.725,-,0,0,,0
480258748,2021/10/27 19:31:33,60000559586989,米ドル-円,決済売,80,113.776,-,0,0,1600,1600
480258643,2021/10/27 19:17:49,10000567924166,米ドル-円,新規買,80,113.774,-,0,0,,0
480256289,2021/10/27 19:16:01,60000559584725,米ドル-円,決済売,80,113.761,-,0,0,16000,16000
480256122,2021/10/27 19:11:58,10000567923041,米ドル-円,新規買,80,113.741,-,0,0,,0
480207666,2021/10/27 17:11:13,60000559562419,米ドル-円,決済買,5,113.751,-,0,-70,19150,19080
480100682,2021/10/27 3:31:31,10000567850661,米ドル-円,新規売,5,114.134,-,0,0,,0
480207556,2021/10/27 17:10:51,60000559562379,米ドル-円,決済買,5,113.748,-,0,0,14150,14150
480181811,2021/10/27 16:02:24,10000567886916,米ドル-円,新規売,5,114.031,-,0,0,,0
480148371,2021/10/27 14:56:15,60000559546048,米ドル-円,決済買,5,114.077,-,0,0,250,250
480142503,2021/10/27 11:05:49,10000567868677,米ドル-円,新規売,5,114.082,-,0,0,,0
480143539,2021/10/27 11:17:47,60000559534146,米ドル-円,決済売,80,114.110,-,0,0,8000,8000
480143502,2021/10/27 11:13:32,10000567869107,米ドル-円,新規買,80,114.100,-,0,0,,0
480140833,2021/10/27 10:55:47,60000559532820,米ドル-円,決済売,80,114.088,-,0,0,-8800,-8800
480138849,2021/10/27 10:41:22,10000567867045,米ドル-円,新規買,80,114.099,-,0,0,,0
480138702,2021/10/27 10:40:43,60000559532005,米ドル-円,決済売,80,114.091,-,0,0,4000,4000
480138654,2021/10/27 10:40:32,10000567866954,米ドル-円,新規買,80,114.086,-,0,0,,0
480133578,2021/10/27 10:10:38,60000559530082,米ドル-円,決済売,80,114.162,-,0,0,6400,6400
480133508,2021/10/27 10:09:51,10000567864471,米ドル-円,新規買,80,114.154,-,0,0,,0
480130503,2021/10/27 9:58:18,60000559528252,米ドル-円,決済売,80,114.152,-,0,0,3200,3200
480130457,2021/10/27 9:57:22,10000567863023,米ドル-円,新規買,80,114.148,-,0,0,,0
480125896,2021/10/27 9:36:44,60000559526146,米ドル-円,決済売,80,114.102,-,0,0,1600,1600
480125827,2021/10/27 9:36:33,10000567861173,米ドル-円,新規買,80,114.100,-,0,0,,0
480119861,2021/10/27 9:10:58,60000559523563,米ドル-円,決済売,80,114.182,-,0,0,4800,4800
480119786,2021/10/27 9:08:26,10000567858104,米ドル-円,新規買,80,114.176,-,0,0,,0
480118289,2021/10/27 9:03:26,60000559522866,米ドル-円,決済売,80,114.182,-,0,0,5600,5600
480118195,2021/10/27 9:01:15,10000567857307,米ドル-円,新規買,80,114.175,-,0,0,,0
480116884,2021/10/27 8:47:42,60000559522229,米ドル-円,決済売,80,114.196,-,0,0,9600,9600
480116871,2021/10/27 8:47:32,10000567856754,米ドル-円,新規買,80,114.184,-,0,0,,0
480112932,2021/10/27 8:08:33,60000559520887,米ドル-円,決済売,80,114.174,-,0,0,4000,4000
480112732,2021/10/27 8:06:10,10000567855120,米ドル-円,新規買,80,114.169,-,0,0,,0
480110911,2021/10/27 8:01:55,60000559520597,米ドル-円,決済売,80,114.192,-,0,0,4800,4800
480110885,2021/10/27 7:49:54,10000567854352,米ドル-円,新規買,80,114.186,-,0,0,,0
480100870,2021/10/27 3:38:03,60000559516656,米ドル-円,決済売,80,114.131,-,0,0,-22400,-22400
480100774,2021/10/27 3:35:15,10000567850707,米ドル-円,新規買,80,114.159,-,0,0,,0
480100658,2021/10/27 3:30:52,60000559516577,米ドル-円,決済売,80,114.133,-,0,0,-18400,-18400
480100500,2021/10/27 3:26:08,10000567850599,米ドル-円,新規買,80,114.156,-,0,0,,0
480100191,2021/10/27 3:13:28,60000559516390,米ドル-円,決済買,5,114.167,-,0,0,-750,-750
480100102,2021/10/27 3:10:17,10000567850438,米ドル-円,新規売,5,114.152,-,0,0,,0
480099433,2021/10/27 2:47:33,60000559516086,米ドル-円,決済売,80,114.168,-,0,0,16800,16800
480099086,2021/10/27 2:40:06,10000567850077,米ドル-円,新規買,80,114.147,-,0,0,,0
480098263,2021/10/27 2:21:36,60000559515374,米ドル-円,決済売,35,114.107,-,0,0,-54950,-54950
480098235,2021/10/27 2:20:52,60000559515357,米ドル-円,決済売,35,114.111,-,0,0,-53550,-53550
480071510,2021/10/26 23:29:52,10000567838290,米ドル-円,新規買,70,114.264,-,0,0,,0
480071170,2021/10/26 23:29:25,60000559502596,米ドル-円,決済売,70,114.255,-,0,0,2100,2100
480070821,2021/10/26 23:28:11,10000567838017,米ドル-円,新規買,70,114.252,-,0,0,,0
480069045,2021/10/26 23:27:39,60000559502273,米ドル-円,決済売,70,114.248,-,0,0,1400,1400
480065972,2021/10/26 23:20:00,10000567835730,米ドル-円,新規買,70,114.246,-,0,0,,0
480040088,2021/10/26 22:10:49,60000559487121,米ドル-円,決済売,70,114.102,-,0,0,-35000,-35000
480035088,2021/10/26 21:58:17,10000567822639,米ドル-円,新規買,70,114.152,-,0,0,,0
480024555,2021/10/26 21:50:54,60000559483260,米ドル-円,決済売,70,114.129,-,0,0,7700,7700
480023327,2021/10/26 21:35:21,10000567817566,米ドル-円,新規買,70,114.118,-,0,0,,0
480020245,2021/10/26 21:30:13,60000559477933,米ドル-円,決済売,70,114.099,-,0,0,-16100,-16100
480019903,2021/10/26 21:27:47,10000567816218,米ドル-円,新規買,70,114.122,-,0,0,,0
480019401,2021/10/26 21:27:04,60000559477336,米ドル-円,決済売,70,114.114,-,0,0,1400,1400
480016221,2021/10/26 21:21:58,10000567814756,米ドル-円,新規買,70,114.112,-,0,0,,0
479964247,2021/10/26 17:24:35,60000559451247,米ドル-円,決済売,30,113.981,-,0,0,14100,14100
479907494,2021/10/26 11:56:02,10000567766637,米ドル-円,新規買,30,113.934,-,0,0,,0
479964247,2021/10/26 17:24:35,60000559451246,米ドル-円,決済売,40,113.981,-,0,0,22400,22400
479907240,2021/10/26 11:54:49,10000567766522,米ドル-円,新規買,40,113.925,-,0,0,,0
479902896,2021/10/26 11:34:42,60000559422128,米ドル-円,決済売,50,113.890,-,0,0,14500,14500
479902850,2021/10/26 11:23:35,10000567764683,米ドル-円,新規買,50,113.861,-,0,0,,0
479902896,2021/10/26 11:34:42,60000559422127,米ドル-円,決済売,20,113.890,-,0,0,6000,6000
479902746,2021/10/26 11:22:38,10000567764639,米ドル-円,新規買,20,113.860,-,0,0,,0
479902691,2021/10/26 11:22:16,60000559421479,米ドル-円,決済売,70,113.861,-,0,0,15400,15400
479901425,2021/10/26 11:14:51,10000567764065,米ドル-円,新規買,70,113.839,-,0,0,,0
479901072,2021/10/26 11:12:25,60000559420687,米ドル-円,決済売,10,113.818,-,0,0,-1400,-1400
479899088,2021/10/26 10:54:45,10000567763093,米ドル-円,新規買,10,113.832,-,0,0,,0
479901072,2021/10/26 11:12:25,60000559420686,米ドル-円,決済売,40,113.818,-,0,0,-16400,-16400
479898220,2021/10/26 10:48:54,10000567762722,米ドル-円,新規買,40,113.859,-,0,0,,0
479802122,2021/10/25 22:06:10,60000559378483,米ドル-円,決済売,10,113.836,-,0,0,-3300,-3300
479801831,2021/10/25 21:55:57,10000567722054,米ドル-円,新規買,10,113.869,-,0,0,,0
479802122,2021/10/25 22:06:10,60000559378482,米ドル-円,決済売,70,113.836,-,0,0,4200,4200
479798819,2021/10/25 21:48:23,10000567720752,米ドル-円,新規買,70,113.830,-,0,0,,0
479793661,2021/10/25 21:35:55,60000559372400,米ドル-円,決済売,70,113.760,-,0,0,18900,18900
479793581,2021/10/25 21:34:34,10000567718400,米ドル-円,新規買,70,113.733,-,0,0,,0
479791464,2021/10/25 21:34:20,60000559372117,米ドル-円,決済売,70,113.729,-,0,0,1400,1400
479783819,2021/10/25 21:06:19,10000567714061,米ドル-円,新規買,70,113.727,-,0,0,,0
479765031,2021/10/25 19:54:25,60000559360062,米ドル-円,決済売,50,113.709,-,0,0,10000,10000
479764853,2021/10/25 19:45:25,10000567705466,米ドル-円,新規買,50,113.689,-,0,0,,0
479734469,2021/10/25 18:39:41,60000559353648,米ドル-円,決済売,50,113.681,-,0,0,5000,5000
479734431,2021/10/25 17:11:13,10000567691683,米ドル-円,新規買,50,113.671,-,0,0,,0
479731281,2021/10/25 16:56:48,60000559344738,米ドル-円,決済売,50,113.641,-,0,0,6000,6000
479731234,2021/10/25 16:52:21,10000567690332,米ドル-円,新規買,50,113.629,-,0,0,,0
479726449,2021/10/25 16:35:31,60000559342313,米ドル-円,決済売,50,113.680,-,0,0,6000,6000
479726413,2021/10/25 16:33:45,10000567688084,米ドル-円,新規買,50,113.668,-,0,0,,0
479712151,2021/10/25 15:29:56,60000559335357,米ドル-円,決済売,50,113.610,-,0,0,8000,8000
479712103,2021/10/25 15:29:10,10000567681505,米ドル-円,新規買,50,113.594,-,0,0,,0
479695425,2021/10/25 13:32:17,60000559328517,米ドル-円,決済売,50,113.653,-,0,0,10000,10000
479695326,2021/10/25 13:18:24,10000567673691,米ドル-円,新規買,50,113.633,-,0,0,,0
479686385,2021/10/25 12:40:57,60000559325216,米ドル-円,決済売,50,113.698,-,0,0,15000,15000
479686342,2021/10/25 12:28:05,10000567669535,米ドル-円,新規買,50,113.668,-,0,0,,0
479665260,2021/10/25 10:42:54,60000559315131,米ドル-円,決済買,5,113.714,-,0,0,2100,2100
479663437,2021/10/25 10:34:23,10000567659256,米ドル-円,新規売,5,113.756,-,0,0,,0
479652794,2021/10/25 10:09:42,60000559311078,米ドル-円,決済売,50,113.732,-,0,0,2000,2000
479652576,2021/10/25 9:55:55,10000567654649,米ドル-円,新規買,50,113.728,-,0,0,,0
479649625,2021/10/25 9:49:49,60000559308116,米ドル-円,決済売,50,113.616,-,0,0,5000,5000
479649575,2021/10/25 9:43:31,10000567653123,米ドル-円,新規買,50,113.606,-,0,0,,0
479626310,2021/10/25 7:30:10,60000559298631,米ドル-円,決済売,50,113.560,-,0,0,7000,7000
479626263,2021/10/25 7:27:29,10000567642923,米ドル-円,新規買,50,113.546,-,0,0,,0
479569214,2021/10/23 0:44:05,60000559275657,米ドル-円,決済買,5,113.650,-,0,0,7400,7400
479566866,2021/10/23 0:21:06,10000567618706,米ドル-円,新規売,5,113.798,-,0,0,,0
479477243,2021/10/22 19:58:49,60000559228782,米ドル-円,決済売,5,113.808,-,0,0,-1100,-1100
479472824,2021/10/22 19:37:38,10000567575103,米ドル-円,新規買,5,113.830,-,0,0,,0
479477196,2021/10/22 19:58:39,60000559228761,米ドル-円,決済売,30,113.808,-,0,0,-108600,-108600
479369490,2021/10/22 10:30:04,10000567527906,米ドル-円,新規買,30,114.170,-,0,0,,0
479476952,2021/10/22 19:57:36,60000559228652,米ドル-円,決済売,10,113.818,-,0,0,-33400,-33400
479371209,2021/10/22 10:36:36,10000567528555,米ドル-円,新規買,10,114.152,-,0,0,,0
479476918,2021/10/22 19:57:30,60000559228642,米ドル-円,決済売,10,113.814,-,0,0,-23100,-23100
479382846,2021/10/22 11:37:37,10000567533433,米ドル-円,新規買,10,114.045,-,0,0,,0
479440775,2021/10/22 17:13:28,60000559213990,米ドル-円,決済売,5,113.950,-,0,0,4900,4900
479438302,2021/10/22 16:58:00,10000567559221,米ドル-円,新規買,5,113.852,-,0,0,,0
479440807,2021/10/22 17:13:28,60000559213993,米ドル-円,決済売,5,113.950,-,0,0,2000,2000
479437095,2021/10/22 16:54:22,10000567558535,米ドル-円,新規買,5,113.910,-,0,0,,0
479328561,2021/10/22 7:07:53,60000559163921,米ドル-円,決済売,10,113.971,-,0,0,-3300,-3300
479325768,2021/10/22 6:23:37,10000567509540,米ドル-円,新規買,10,114.004,-,0,0,,0
479328561,2021/10/22 7:07:53,60000559163920,米ドル-円,決済売,10,113.971,-,0,90,-4600,-4510
479323244,2021/10/22 4:59:02,10000567508686,米ドル-円,新規買,10,114.017,-,0,0,,0
479328561,2021/10/22 7:07:53,60000559163919,米ドル-円,決済売,10,113.971,-,0,90,-4400,-4310
479323209,2021/10/22 4:58:34,10000567508674,米ドル-円,新規買,10,114.015,-,0,0,,0
479324805,2021/10/22 6:00:03,60000559163039,米ドル-円,決済売,10,113.953,-,0,90,-500,-410
479321806,2021/10/22 4:39:29,10000567507986,米ドル-円,新規買,10,113.958,-,0,0,,0
479324823,2021/10/22 5:27:42,60000559162830,米ドル-円,決済売,10,114.001,-,0,0,100,100
479323153,2021/10/22 4:57:52,10000567508655,米ドル-円,新規買,10,114.000,-,0,0,,0
479324789,2021/10/22 5:27:42,60000559162829,米ドル-円,決済売,10,114.001,-,0,0,-200,-200
479322922,2021/10/22 4:54:37,10000567508543,米ドル-円,新規買,10,114.003,-,0,0,,0
479324750,2021/10/22 5:27:39,60000559162824,米ドル-円,決済売,20,114.013,-,0,0,0,0
479322643,2021/10/22 4:50:19,10000567508439,米ドル-円,新規買,20,114.013,-,0,0,,0
479322362,2021/10/22 4:54:57,60000559161441,米ドル-円,決済売,10,113.993,-,0,0,200,200
479321942,2021/10/22 4:41:36,10000567508051,米ドル-円,新規買,10,113.991,-,0,0,,0
479322872,2021/10/22 4:54:01,60000559161401,米ドル-円,決済売,20,114.003,-,0,0,400,400
479322112,2021/10/22 4:43:30,10000567508202,米ドル-円,新規買,20,114.001,-,0,0,,0
479321657,2021/10/22 4:35:45,60000559160200,米ドル-円,決済買,5,113.967,-,0,-1845,-190800,-192645
473682549,2021/09/24 1:32:38,10000564996196,米ドル-円,新規売,5,110.151,-,0,0,,0
479321645,2021/10/22 4:35:33,60000559160194,米ドル-円,決済買,5,113.964,-,0,-1845,-209400,-211245
473404725,2021/09/23 5:00:37,10000564876656,米ドル-円,新規売,5,109.776,-,0,0,,0
479239446,2021/10/21 22:27:25,60000559122123,米ドル-円,決済買,5,113.831,-,0,0,500,500
479233065,2021/10/21 22:17:39,10000567468121,米ドル-円,新規売,5,113.841,-,0,0,,0
479227286,2021/10/21 22:08:07,60000559116189,米ドル-円,決済売,40,113.922,-,0,0,-206400,-206400
479197639,2021/10/21 21:07:26,10000567450989,米ドル-円,新規買,80,114.176,-,0,0,,0
479193903,2021/10/21 21:06:31,60000559103433,米ドル-円,決済売,10,114.150,-,0,0,-2700,-2700
479193033,2021/10/21 20:58:28,10000567449046,米ドル-円,新規買,10,114.177,-,0,0,,0
479193903,2021/10/21 21:06:31,60000559103431,米ドル-円,決済売,80,114.150,-,0,0,4800,4800
479192259,2021/10/21 20:57:16,10000567448657,米ドル-円,新規買,80,114.144,-,0,0,,0
479145355,2021/10/21 16:59:56,60000559079710,米ドル-円,決済売,40,114.118,-,0,0,-400,-400
479086083,2021/10/21 13:27:18,10000567400160,米ドル-円,新規買,40,114.119,-,0,0,,0
479087465,2021/10/21 13:30:12,60000559054367,米ドル-円,決済売,20,114.099,-,0,0,2600,2600
479087221,2021/10/21 13:29:33,10000567400650,米ドル-円,新規買,20,114.086,-,0,0,,0
479085166,2021/10/21 13:25:58,60000559053539,米ドル-円,決済売,80,114.105,-,0,0,8000,8000
479085034,2021/10/21 13:25:29,10000567399671,米ドル-円,新規買,80,114.095,-,0,0,,0
479084556,2021/10/21 13:24:34,60000559053089,米ドル-円,決済売,40,114.085,-,0,0,2400,2400
479084219,2021/10/21 13:23:48,10000567399309,米ドル-円,新規買,40,114.079,-,0,0,,0
479084086,2021/10/21 13:24:01,60000559053015,米ドル-円,決済売,40,114.071,-,0,0,800,800
479083844,2021/10/21 13:23:00,10000567399152,米ドル-円,新規買,40,114.069,-,0,0,,0
479081920,2021/10/21 13:19:15,60000559052113,米ドル-円,決済売,30,114.044,-,0,0,2400,2400
479080491,2021/10/21 13:16:39,10000567397702,米ドル-円,新規買,30,114.036,-,0,0,,0
479076785,2021/10/21 13:11:42,60000559049594,米ドル-円,決済売,40,114.034,-,0,0,-84800,-84800
479068843,2021/10/21 12:47:04,10000567390430,米ドル-円,新規買,40,114.246,-,0,0,,0
479008139,2021/10/21 13:11:09,60000559049360,米ドル-円,決済売,40,114.050,-,0,2520,291200,294720
477878892,2021/10/15 8:34:27,10000566855115,米ドル-円,新規買,80,113.756,-,0,0,,0
479040662,2021/10/21 9:39:24,60000559033201,米ドル-円,決済売,40,114.312,-,0,0,800,800
479040010,2021/10/21 9:35:15,10000567377395,米ドル-円,新規買,40,114.310,-,0,0,,0
479038911,2021/10/21 9:34:37,60000559032901,米ドル-円,決済売,40,114.307,-,0,0,4000,4000
479038569,2021/10/21 9:25:47,10000567376748,米ドル-円,新規買,40,114.297,-,0,0,,0
479036728,2021/10/21 9:18:01,60000559031843,米ドル-円,決済売,40,114.322,-,0,0,800,800
479036596,2021/10/21 9:14:44,10000567375804,米ドル-円,新規買,40,114.320,-,0,0,,0
479032050,2021/10/21 9:02:54,60000559030602,米ドル-円,決済売,40,114.342,-,0,0,8000,8000
479031926,2021/10/21 8:49:09,10000567373722,米ドル-円,新規買,40,114.322,-,0,0,,0
479019268,2021/10/21 8:48:46,60000559029457,米ドル-円,決済売,5,114.325,-,0,0,-1450,-1450
479019203,2021/10/21 7:16:18,10000567368558,米ドル-円,新規買,5,114.354,-,0,0,,0
479019268,2021/10/21 8:48:46,60000559029456,米ドル-円,決済売,30,114.325,-,0,0,-4500,-4500
479017921,2021/10/21 7:05:57,10000567368079,米ドル-円,新規買,30,114.340,-,0,0,,0
479019268,2021/10/21 8:48:46,60000559029455,米ドル-円,決済売,5,114.325,-,0,150,-100,50
479015114,2021/10/21 5:28:27,10000567367293,米ドル-円,新規買,5,114.327,-,0,0,,0
479015188,2021/10/21 6:00:12,60000559022985,米ドル-円,決済売,5,114.283,-,0,150,200,350
479013862,2021/10/21 5:02:42,10000567366783,米ドル-円,新規買,5,114.279,-,0,0,,0
479015170,2021/10/21 6:00:01,60000559022924,米ドル-円,決済売,5,114.303,-,0,150,-150,0
479014573,2021/10/21 5:19:04,10000567367084,米ドル-円,新規買,5,114.306,-,0,0,,0
479008096,2021/10/21 2:40:20,60000559017561,米ドル-円,決済売,20,114.191,-,0,580,87000,87580
477878893,2021/10/15 8:34:27,10000566855116,米ドル-円,新規買,80,113.756,-,0,0,,0
479008064,2021/10/21 2:39:43,60000559017551,米ドル-円,決済売,20,114.189,-,0,580,86600,87180
477878892,2021/10/15 8:34:27,10000566855115,米ドル-円,新規買,80,113.756,-,0,0,,0
479008048,2021/10/21 2:39:20,60000559017541,米ドル-円,決済売,5,114.197,-,0,0,-15600,-15600
478836660,2021/10/20 15:14:21,10000567285413,米ドル-円,新規買,5,114.509,-,0,0,,0
478936145,2021/10/20 21:30:33,60000558984496,米ドル-円,決済売,5,114.265,-,0,0,1400,1400
478930787,2021/10/20 21:17:15,10000567330668,米ドル-円,新規買,5,114.237,-,0,0,,0
478882591,2021/10/20 18:00:31,60000558960776,米ドル-円,決済売,5,114.439,-,0,0,2600,2600
478871507,2021/10/20 17:06:42,10000567302688,米ドル-円,新規買,5,114.387,-,0,0,,0
478859398,2021/10/20 16:25:03,60000558950986,米ドル-円,決済売,5,114.464,-,0,0,1050,1050
478857881,2021/10/20 16:20:20,10000567296480,米ドル-円,新規買,5,114.443,-,0,0,,0
478835953,2021/10/20 15:12:18,60000558939657,米ドル-円,決済売,5,114.536,-,0,0,1100,1100
478835785,2021/10/20 15:11:35,10000567284924,米ドル-円,新規買,5,114.514,-,0,0,,0
478821541,2021/10/20 13:57:42,60000558934579,米ドル-円,決済売,5,114.530,-,0,0,400,400
478817577,2021/10/20 13:27:54,10000567276524,米ドル-円,新規買,5,114.522,-,0,0,,0
478822605,2021/10/20 13:48:24,60000558933813,米ドル-円,決済売,5,114.562,-,0,45,20900,20945
478609834,2021/10/19 18:36:35,10000567186171,米ドル-円,新規買,5,114.144,-,0,0,,0
478822537,2021/10/20 13:48:07,60000558933783,米ドル-円,決済売,1,114.562,-,0,9,2890,2899
478707491,2021/10/19 23:44:32,10000567228337,米ドル-円,新規買,1,114.273,-,0,0,,0
478792344,2021/10/20 10:33:28,60000558920295,米ドル-円,決済売,5,114.461,-,0,0,-2150,-2150
478787706,2021/10/20 10:17:30,10000567263211,米ドル-円,新規買,5,114.504,-,0,0,,0
478784695,2021/10/20 10:10:33,60000558917106,米ドル-円,決済売,5,114.505,-,0,0,-3000,-3000
478783480,2021/10/20 10:07:16,10000567261049,米ドル-円,新規買,5,114.565,-,0,0,,0
478768235,2021/10/20 10:07:42,60000558916580,米ドル-円,決済売,5,114.538,-,0,0,-5000,-5000
478767728,2021/10/20 9:26:19,10000567253644,米ドル-円,新規買,5,114.638,-,0,0,,0
478774216,2021/10/20 10:04:51,60000558915958,米ドル-円,決済売,5,114.574,-,0,0,-5000,-5000
478774028,2021/10/20 9:39:23,10000567256569,米ドル-円,新規買,5,114.674,-,0,0,,0
478773712,2021/10/20 9:38:31,60000558911923,米ドル-円,決済売,5,114.665,-,0,45,26350,26395
478609552,2021/10/19 18:36:03,10000567186084,米ドル-円,新規買,5,114.138,-,0,0,,0
478754378,2021/10/20 8:45:40,60000558903278,米ドル-円,決済売,5,114.513,-,0,0,100,100
478751554,2021/10/20 8:30:22,10000567246509,米ドル-円,新規買,5,114.511,-,0,0,,0
478751467,2021/10/20 8:30:13,60000558901405,米ドル-円,決済売,5,114.508,-,0,0,-1450,-1450
478750944,2021/10/20 8:29:12,10000567246248,米ドル-円,新規買,5,114.537,-,0,0,,0
478747470,2021/10/20 8:26:47,60000558900535,米ドル-円,決済売,10,114.560,-,0,0,7100,7100
478746714,2021/10/20 8:20:45,10000567244041,米ドル-円,新規買,10,114.489,-,0,0,,0
478609795,2021/10/19 18:36:31,60000558831889,米ドル-円,決済売,5,114.146,-,0,0,-7400,-7400
478486888,2021/10/19 8:48:08,10000567127501,米ドル-円,新規買,5,114.294,-,0,0,,0
478609021,2021/10/19 18:35:08,60000558831520,米ドル-円,決済売,5,114.139,-,0,0,-1250,-1250
478509547,2021/10/19 10:32:59,10000567139180,米ドル-円,新規買,5,114.164,-,0,0,,0
478486875,2021/10/19 8:48:00,60000558775230,米ドル-円,決済売,1,114.293,-,0,20,-50,-30
478188684,2021/10/16 0:58:54,10000566996103,米ドル-円,新規買,1,114.298,-,0,0,,0
478486869,2021/10/19 8:47:55,60000558775225,米ドル-円,決済売,5,114.292,-,0,50,-2150,-2100
478219843,2021/10/18 7:48:17,10000567006930,米ドル-円,新規買,5,114.335,-,0,0,,0
478486857,2021/10/19 8:47:48,60000558775221,米ドル-円,決済売,1,114.293,-,0,10,-750,-740
478289486,2021/10/18 13:13:11,10000567038486,米ドル-円,新規買,1,114.368,-,0,0,,0
478486842,2021/10/19 8:47:41,60000558775218,米ドル-円,決済売,5,114.293,-,0,50,-7800,-7750
478282658,2021/10/18 12:46:35,10000567035714,米ドル-円,新規買,5,114.449,-,0,0,,0
478486834,2021/10/19 8:47:34,60000558775213,米ドル-円,決済売,5,114.293,-,0,100,20750,20850
477915297,2021/10/15 11:22:23,10000566871844,米ドル-円,新規買,5,113.878,-,0,0,,0
478164570,2021/10/16 4:53:22,60000558648190,米ドル-円,決済売,5,114.190,-,0,0,400,400
478157730,2021/10/15 23:39:56,10000566982910,米ドル-円,新規買,5,114.182,-,0,0,,0
478018648,2021/10/15 23:37:05,60000558622832,米ドル-円,決済売,5,114.199,-,0,0,3700,3700
477956695,2021/10/15 14:49:34,10000566891468,米ドル-円,新規買,5,114.125,-,0,0,,0
