order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
436767107,2021/02/26 9:56:19,10000548530093,米ドル-円,新規買,5,106.243,-,0,0,,0
436799297,2021/02/26 11:37:54,60000539678955,米ドル-円,決済買,10,105.858,-,0,0,3500,3500
436798465,2021/02/26 11:36:28,10000548545006,米ドル-円,新規売,10,105.893,-,0,0,,0
436726910,2021/02/26 11:02:21,60000539672585,米ドル-円,決済売,5,106.098,-,0,30,4050,4080
436680797,2021/02/26 3:41:30,10000548492386,米ドル-円,新規買,5,106.017,-,0,0,,0
436742714,2021/02/26 9:15:44,60000539653781,米ドル-円,決済買,5,106.345,-,0,0,2300,2300
436730422,2021/02/26 8:42:57,10000548513204,米ドル-円,新規売,5,106.391,-,0,0,,0
436742463,2021/02/26 9:15:21,60000539653691,米ドル-円,決済買,5,106.347,-,0,0,1600,1600
436730649,2021/02/26 8:43:21,10000548513319,米ドル-円,新規売,5,106.379,-,0,0,,0
436730284,2021/02/26 8:42:34,60000539648325,米ドル-円,決済売,10,106.398,-,0,60,29000,29060
436675830,2021/02/26 3:27:48,10000548489755,米ドル-円,新規買,10,106.108,-,0,0,,0
436726578,2021/02/26 8:34:15,60000539646889,米ドル-円,決済売,10,106.379,-,0,60,21800,21860
436674322,2021/02/26 3:22:28,10000548489011,米ドル-円,新規買,10,106.161,-,0,0,,0
436726174,2021/02/26 8:33:20,60000539646776,米ドル-円,決済売,10,106.380,-,0,60,500,560
436668998,2021/02/26 3:05:29,10000548485992,米ドル-円,新規買,10,106.375,-,0,0,,0
436671308,2021/02/26 8:29:29,60000539646045,米ドル-円,決済売,10,106.358,-,0,60,100,160
436670084,2021/02/26 3:08:46,10000548486781,米ドル-円,新規買,10,106.357,-,0,0,,0
436674809,2021/02/26 3:24:31,60000539623374,米ドル-円,決済買,5,106.160,-,0,0,0,0
436575981,2021/02/25 22:27:32,10000548442748,米ドル-円,新規売,5,106.160,-,0,0,,0
436674737,2021/02/26 3:24:05,60000539623352,米ドル-円,決済買,5,106.157,-,0,0,1300,1300
436579398,2021/02/25 22:34:00,10000548444360,米ドル-円,新規売,5,106.183,-,0,0,,0
436574555,2021/02/25 22:23:29,60000539570956,米ドル-円,決済売,20,106.132,-,0,0,2600,2600
436566157,2021/02/25 22:04:26,10000548438360,米ドル-円,新規買,20,106.119,-,0,0,,0
436572791,2021/02/25 22:18:52,60000539570166,米ドル-円,決済売,10,106.107,-,0,0,700,700
436572520,2021/02/25 22:17:54,10000548441289,米ドル-円,新規買,10,106.100,-,0,0,,0
436571233,2021/02/25 22:14:37,60000539569520,米ドル-円,決済売,10,106.117,-,0,0,1100,1100
436570162,2021/02/25 22:11:27,10000548440281,米ドル-円,新規買,10,106.106,-,0,0,,0
436569419,2021/02/25 22:10:08,60000539568749,米ドル-円,決済売,10,106.102,-,0,0,700,700
436569287,2021/02/25 22:09:52,10000548439893,米ドル-円,新規買,10,106.095,-,0,0,,0
436568601,2021/02/25 22:08:25,60000539568444,米ドル-円,決済売,10,106.088,-,0,0,0,0
436567173,2021/02/25 22:05:56,10000548438892,米ドル-円,新規買,10,106.088,-,0,0,,0
436568397,2021/02/25 22:08:05,60000539568365,米ドル-円,決済売,10,106.086,-,0,0,1000,1000
436568218,2021/02/25 22:07:41,10000548439403,米ドル-円,新規買,10,106.076,-,0,0,,0
436565862,2021/02/25 22:04:00,60000539567303,米ドル-円,決済買,5,106.103,-,0,0,2350,2350
436554037,2021/02/25 21:31:15,10000548432759,米ドル-円,新規売,5,106.150,-,0,0,,0
436565424,2021/02/25 22:03:28,60000539567027,米ドル-円,決済買,10,106.108,-,0,0,1500,1500
436530089,2021/02/25 20:34:47,10000548421817,米ドル-円,新規売,10,106.123,-,0,0,,0
436551642,2021/02/25 21:27:44,60000539561290,米ドル-円,決済売,20,106.155,-,0,0,800,800
436548626,2021/02/25 21:16:29,10000548430472,米ドル-円,新規買,20,106.151,-,0,0,,0
436552356,2021/02/25 21:27:10,60000539561170,米ドル-円,決済売,10,106.140,-,0,0,1100,1100
436552054,2021/02/25 21:25:45,10000548431923,米ドル-円,新規買,10,106.129,-,0,0,,0
436548032,2021/02/25 21:15:20,60000539559254,米ドル-円,決済売,20,106.161,-,0,0,1800,1800
436547883,2021/02/25 21:15:04,10000548430148,米ドル-円,新規買,20,106.152,-,0,0,,0
436547179,2021/02/25 21:13:44,60000539558905,米ドル-円,決済売,20,106.170,-,0,0,1400,1400
436545904,2021/02/25 21:10:27,10000548429244,米ドル-円,新規買,20,106.163,-,0,0,,0
436545732,2021/02/25 21:10:01,60000539558239,米ドル-円,決済買,10,106.160,-,0,0,0,0
436541782,2021/02/25 21:01:29,10000548427331,米ドル-円,新規売,10,106.160,-,0,0,,0
436540934,2021/02/25 21:00:14,60000539556373,米ドル-円,決済売,10,106.150,-,0,0,900,900
436540741,2021/02/25 20:59:16,10000548426823,米ドル-円,新規買,10,106.141,-,0,0,,0
436539429,2021/02/25 20:55:50,60000539555517,米ドル-円,決済買,10,106.145,-,0,0,700,700
436539301,2021/02/25 20:55:27,10000548426189,米ドル-円,新規売,10,106.152,-,0,0,,0
436537841,2021/02/25 20:51:54,60000539554970,米ドル-円,決済売,10,106.152,-,0,0,400,400
436537356,2021/02/25 20:50:48,10000548425336,米ドル-円,新規買,10,106.148,-,0,0,,0
436535962,2021/02/25 20:48:19,60000539554161,米ドル-円,決済買,10,106.158,-,0,0,-1000,-1000
436534873,2021/02/25 20:46:30,10000548424008,米ドル-円,新規売,10,106.148,-,0,0,,0
436532761,2021/02/25 20:41:26,60000539552616,米ドル-円,決済買,5,106.133,-,0,0,650,650
436532050,2021/02/25 20:39:48,10000548422728,米ドル-円,新規売,5,106.146,-,0,0,,0
436524037,2021/02/25 20:22:02,60000539548836,米ドル-円,決済売,10,106.075,-,0,0,1600,1600
436521962,2021/02/25 20:15:01,10000548417952,米ドル-円,新規買,10,106.059,-,0,0,,0
436520423,2021/02/25 20:10:56,60000539547268,米ドル-円,決済売,10,106.091,-,0,0,1300,1300
436515124,2021/02/25 19:54:53,10000548414871,米ドル-円,新規買,10,106.078,-,0,0,,0
436512707,2021/02/25 19:49:17,60000539543873,米ドル-円,決済買,5,106.085,-,0,0,250,250
436493138,2021/02/25 18:56:02,10000548404890,米ドル-円,新規売,5,106.090,-,0,0,,0
436510240,2021/02/25 19:42:53,60000539542773,米ドル-円,決済買,5,106.105,-,0,0,100,100
436487479,2021/02/25 18:36:08,10000548402375,米ドル-円,新規売,5,106.107,-,0,0,,0
436477968,2021/02/25 18:14:47,60000539527635,米ドル-円,決済売,5,106.099,-,0,300,-3850,-3550
436311148,2021/02/25 4:36:46,60000539450500,米ドル-円,決済売,15,105.898,-,0,630,-41700,-41070
434706183,2021/02/17 22:32:41,10000547603475,米ドル-円,新規買,20,106.176,-,0,0,,0
436448068,2021/02/25 17:07:27,60000539513285,米ドル-円,決済売,10,106.089,-,0,0,1100,1100
436375274,2021/02/25 11:12:02,10000548350784,米ドル-円,新規買,10,106.078,-,0,0,,0
436446590,2021/02/25 17:04:34,60000539512551,米ドル-円,決済売,10,106.084,-,0,0,100,100
436374928,2021/02/25 11:10:08,10000548350636,米ドル-円,新規買,10,106.083,-,0,0,,0
436424674,2021/02/25 15:49:16,60000539500963,米ドル-円,決済売,10,105.931,-,0,0,-11400,-11400
436386384,2021/02/25 12:09:56,10000548355742,米ドル-円,新規買,10,106.045,-,0,0,,0
436414003,2021/02/25 15:21:33,60000539498732,米ドル-円,決済売,20,105.940,-,0,0,1400,1400
436402487,2021/02/25 13:37:26,10000548363233,米ドル-円,新規買,20,105.933,-,0,0,,0
436389581,2021/02/25 12:27:58,60000539485681,米ドル-円,決済売,10,106.015,-,0,0,1200,1200
436388903,2021/02/25 12:24:48,10000548356948,米ドル-円,新規買,10,106.003,-,0,0,,0
436385876,2021/02/25 12:07:24,60000539484225,米ドル-円,決済売,10,106.035,-,0,0,1200,1200
436385317,2021/02/25 12:04:42,10000548355328,米ドル-円,新規買,10,106.023,-,0,0,,0
436381520,2021/02/25 11:42:19,60000539482398,米ドル-円,決済売,10,106.068,-,0,0,1000,1000
436381273,2021/02/25 11:41:05,10000548353514,米ドル-円,新規買,10,106.058,-,0,0,,0
436380596,2021/02/25 11:37:26,60000539482007,米ドル-円,決済売,10,106.063,-,0,0,3900,3900
436378621,2021/02/25 11:28:46,10000548352316,米ドル-円,新規買,10,106.024,-,0,0,,0
436378309,2021/02/25 11:27:07,60000539480901,米ドル-円,決済売,10,106.033,-,0,0,500,500
436377919,2021/02/25 11:25:12,10000548352008,米ドル-円,新規買,10,106.028,-,0,0,,0
436357084,2021/02/25 10:07:17,60000539471189,米ドル-円,決済売,10,106.094,-,0,180,500,680
436271832,2021/02/25 0:15:17,10000548305855,米ドル-円,新規買,10,106.089,-,0,0,,0
436349888,2021/02/25 9:53:41,60000539468403,米ドル-円,決済売,10,106.020,-,0,0,1500,1500
436349517,2021/02/25 9:44:28,10000548339069,米ドル-円,新規買,10,106.005,-,0,0,,0
436349779,2021/02/25 9:53:41,60000539468400,米ドル-円,決済売,10,106.020,-,0,0,1400,1400
436348829,2021/02/25 9:41:26,10000548338782,米ドル-円,新規買,10,106.006,-,0,0,,0
436350378,2021/02/25 9:52:03,60000539468159,米ドル-円,決済売,10,105.999,-,0,0,1300,1300
436350294,2021/02/25 9:47:23,10000548339443,米ドル-円,新規買,10,105.986,-,0,0,,0
436319130,2021/02/25 6:21:39,60000539455362,米ドル-円,決済売,20,105.854,-,0,0,-6400,-6400
436314679,2021/02/25 5:37:54,10000548324588,米ドル-円,新規買,20,105.886,-,0,0,,0
436318987,2021/02/25 6:20:20,60000539455235,米ドル-円,決済売,10,105.862,-,0,0,100,100
436318826,2021/02/25 6:18:26,10000548326343,米ドル-円,新規買,10,105.861,-,0,0,,0
436311521,2021/02/25 4:47:21,60000539450683,米ドル-円,決済売,10,105.927,-,0,0,1800,1800
436311439,2021/02/25 4:46:02,10000548323106,米ドル-円,新規買,10,105.909,-,0,0,,0
436311226,2021/02/25 4:39:12,60000539450551,米ドル-円,決済売,30,105.909,-,0,0,1800,1800
436311203,2021/02/25 4:38:20,10000548323021,米ドル-円,新規買,30,105.903,-,0,0,,0
436310120,2021/02/25 4:19:29,60000539450036,米ドル-円,決済売,10,105.929,-,0,0,800,800
436310105,2021/02/25 4:17:10,10000548322577,米ドル-円,新規買,10,105.921,-,0,0,,0
436307249,2021/02/25 3:32:27,60000539448413,米ドル-円,決済売,20,105.908,-,0,0,600,600
436306717,2021/02/25 3:19:21,10000548321131,米ドル-円,新規買,20,105.905,-,0,0,,0
436306313,2021/02/25 3:12:46,60000539447946,米ドル-円,決済売,10,105.910,-,0,0,1100,1100
436306289,2021/02/25 3:10:17,10000548320986,米ドル-円,新規買,10,105.899,-,0,0,,0
436303291,2021/02/25 3:02:14,60000539447633,米ドル-円,決済売,10,105.915,-,0,0,1100,1100
436301366,2021/02/25 2:14:30,10000548318895,米ドル-円,新規買,10,105.904,-,0,0,,0
436304304,2021/02/25 2:52:06,60000539447145,米ドル-円,決済売,10,105.870,-,0,0,1300,1300
436304262,2021/02/25 2:45:59,10000548320175,米ドル-円,新規買,10,105.857,-,0,0,,0
436294189,2021/02/25 1:23:56,60000539441539,米ドル-円,決済売,10,105.968,-,0,0,600,600
436293950,2021/02/25 1:22:26,10000548315580,米ドル-円,新規買,10,105.962,-,0,0,,0
436293390,2021/02/25 1:19:17,60000539441250,米ドル-円,決済売,10,105.990,-,0,0,200,200
436292865,2021/02/25 1:16:07,10000548315150,米ドル-円,新規買,10,105.988,-,0,0,,0
436292692,2021/02/25 1:15:21,60000539440920,米ドル-円,決済売,10,105.968,-,0,0,1200,1200
436292650,2021/02/25 1:15:07,10000548315059,米ドル-円,新規買,10,105.956,-,0,0,,0
436286822,2021/02/25 0:57:52,60000539437944,米ドル-円,決済売,10,106.007,-,0,0,600,600
436284374,2021/02/25 0:48:51,10000548311180,米ドル-円,新規買,10,106.001,-,0,0,,0
436286209,2021/02/25 0:56:02,60000539437566,米ドル-円,決済売,10,106.044,-,0,0,100,100
436282460,2021/02/25 0:41:50,10000548310319,米ドル-円,新規買,10,106.043,-,0,0,,0
436281757,2021/02/25 0:39:34,60000539435516,米ドル-円,決済売,10,106.065,-,0,0,-3800,-3800
436271502,2021/02/25 0:14:35,10000548305713,米ドル-円,新規買,10,106.103,-,0,0,,0
436281686,2021/02/25 0:39:18,60000539435483,米ドル-円,決済売,10,106.064,-,0,0,-1100,-1100
436273279,2021/02/25 0:18:49,10000548306446,米ドル-円,新規買,10,106.075,-,0,0,,0
436281240,2021/02/25 0:38:13,60000539435289,米ドル-円,決済売,10,106.061,-,0,0,3900,3900
436280934,2021/02/25 0:37:15,10000548309682,米ドル-円,新規買,10,106.022,-,0,0,,0
436264800,2021/02/24 23:57:06,60000539427137,米ドル-円,決済売,10,106.044,-,0,0,1500,1500
436263464,2021/02/24 23:54:20,10000548302096,米ドル-円,新規買,10,106.029,-,0,0,,0
436263889,2021/02/24 23:55:13,60000539426666,米ドル-円,決済売,10,106.051,-,0,0,2100,2100
436263560,2021/02/24 23:54:31,10000548302135,米ドル-円,新規買,10,106.030,-,0,0,,0
436259605,2021/02/24 23:47:01,60000539424431,米ドル-円,決済売,10,106.025,-,0,0,2000,2000
436258588,2021/02/24 23:45:20,10000548299941,米ドル-円,新規買,10,106.005,-,0,0,,0
436256705,2021/02/24 23:41:40,60000539423130,米ドル-円,決済売,10,105.987,-,0,0,-5600,-5600
436252659,2021/02/24 23:34:37,10000548297387,米ドル-円,新規買,10,106.043,-,0,0,,0
436255011,2021/02/24 23:38:22,60000539422319,米ドル-円,決済売,10,106.056,-,0,0,100,100
436252970,2021/02/24 23:34:59,10000548297557,米ドル-円,新規買,10,106.055,-,0,0,,0
436253818,2021/02/24 23:36:17,60000539421781,米ドル-円,決済売,10,106.056,-,0,0,100,100
436252812,2021/02/24 23:34:48,10000548297481,米ドル-円,新規買,10,106.055,-,0,0,,0
436241118,2021/02/24 23:11:19,60000539415923,米ドル-円,決済売,10,105.937,-,0,0,1300,1300
436238920,2021/02/24 23:07:21,10000548291504,米ドル-円,新規買,10,105.924,-,0,0,,0
436240587,2021/02/24 23:10:20,60000539415684,米ドル-円,決済売,10,105.928,-,0,0,-400,-400
436238455,2021/02/24 23:06:38,10000548291303,米ドル-円,新規買,10,105.932,-,0,0,,0
436208146,2021/02/24 23:02:15,60000539413160,米ドル-円,決済売,15,105.950,-,0,0,13050,13050
436190547,2021/02/24 21:54:10,60000539390469,米ドル-円,決済売,15,105.877,-,0,0,2100,2100
436146595,2021/02/24 20:08:31,10000548251028,米ドル-円,新規買,30,105.863,-,0,0,,0
436208357,2021/02/24 23:01:25,60000539412653,米ドル-円,決済売,10,105.970,-,0,0,2500,2500
436201574,2021/02/24 22:13:22,10000548275240,米ドル-円,新規買,10,105.945,-,0,0,,0
436217555,2021/02/24 23:01:17,60000539412512,米ドル-円,決済売,15,105.979,-,0,0,4200,4200
436211368,2021/02/24 22:27:37,10000548279473,米ドル-円,新規買,15,105.951,-,0,0,,0
436208752,2021/02/24 22:23:43,60000539399652,米ドル-円,決済売,10,105.950,-,0,0,-2500,-2500
436207431,2021/02/24 22:21:32,10000548277807,米ドル-円,新規買,10,105.975,-,0,0,,0
436187572,2021/02/24 21:46:43,60000539388833,米ドル-円,決済売,10,105.851,-,0,0,400,400
436151116,2021/02/24 20:21:16,10000548252980,米ドル-円,新規買,10,105.847,-,0,0,,0
436150666,2021/02/24 20:20:02,60000539371166,米ドル-円,決済売,10,105.858,-,0,0,600,600
436146967,2021/02/24 20:09:10,10000548251207,米ドル-円,新規買,10,105.852,-,0,0,,0
436110289,2021/02/24 18:30:47,60000539351763,米ドル-円,決済売,10,105.758,-,0,0,-1200,-1200
436110035,2021/02/24 18:30:23,10000548235414,米ドル-円,新規買,10,105.770,-,0,0,,0
436075843,2021/02/24 17:02:46,60000539333873,米ドル-円,決済売,20,105.570,-,0,0,1400,1400
436071234,2021/02/24 16:42:34,10000548217895,米ドル-円,新規買,20,105.563,-,0,0,,0
436048010,2021/02/24 14:48:55,60000539320942,米ドル-円,決済売,10,105.548,-,0,0,2200,2200
436027979,2021/02/24 12:50:26,10000548198287,米ドル-円,新規買,10,105.526,-,0,0,,0
436047965,2021/02/24 14:48:48,60000539320779,米ドル-円,決済売,10,105.547,-,0,0,1000,1000
436028075,2021/02/24 12:50:37,10000548198346,米ドル-円,新規買,10,105.537,-,0,0,,0
436027552,2021/02/24 12:48:49,60000539311095,米ドル-円,決済売,20,105.500,-,0,0,3400,3400
436013729,2021/02/24 11:48:44,10000548192364,米ドル-円,新規買,20,105.483,-,0,0,,0
435879288,2021/02/23 22:44:43,60000539239502,米ドル-円,決済売,30,105.398,-,0,0,3000,3000
435878983,2021/02/23 22:43:21,10000548134584,米ドル-円,新規買,30,105.388,-,0,0,,0
435874172,2021/02/23 22:30:06,60000539237228,米ドル-円,決済売,10,105.385,-,0,0,1300,1300
435872757,2021/02/23 22:22:27,10000548132046,米ドル-円,新規買,10,105.372,-,0,0,,0
435874250,2021/02/23 22:30:06,60000539237230,米ドル-円,決済売,10,105.385,-,0,0,1100,1100
435872568,2021/02/23 22:21:44,10000548131969,米ドル-円,新規買,10,105.374,-,0,0,,0
435874076,2021/02/23 22:30:06,60000539237226,米ドル-円,決済売,10,105.385,-,0,0,1300,1300
435871665,2021/02/23 22:19:14,10000548131592,米ドル-円,新規買,10,105.372,-,0,0,,0
435854621,2021/02/23 21:24:00,60000539227445,米ドル-円,決済売,10,105.222,-,0,0,1000,1000
435853917,2021/02/23 21:21:19,10000548124001,米ドル-円,新規買,10,105.212,-,0,0,,0
435851714,2021/02/23 21:14:36,60000539226195,米ドル-円,決済売,10,105.192,-,0,0,-1600,-1600
435850608,2021/02/23 21:11:44,10000548122434,米ドル-円,新規買,10,105.208,-,0,0,,0
435846991,2021/02/23 20:57:27,60000539223949,米ドル-円,決済売,10,105.237,-,0,0,500,500
435846859,2021/02/23 20:57:00,10000548120778,米ドル-円,新規買,10,105.232,-,0,0,,0
435833067,2021/02/23 20:02:42,60000539217471,米ドル-円,決済売,10,105.291,-,0,0,2300,2300
435823193,2021/02/23 19:18:21,10000548110406,米ドル-円,新規買,10,105.268,-,0,0,,0
435831019,2021/02/23 19:52:34,60000539216441,米ドル-円,決済売,10,105.245,-,0,0,900,900
435829605,2021/02/23 19:45:37,10000548113364,米ドル-円,新規買,10,105.236,-,0,0,,0
435822464,2021/02/23 19:15:36,60000539212729,米ドル-円,決済売,10,105.274,-,0,0,900,900
435822212,2021/02/23 19:14:28,10000548109866,米ドル-円,新規買,10,105.265,-,0,0,,0
435822106,2021/02/23 19:14:05,60000539212621,米ドル-円,決済売,10,105.270,-,0,0,-100,-100
435821924,2021/02/23 19:13:06,10000548109744,米ドル-円,新規買,10,105.271,-,0,0,,0
435821253,2021/02/23 19:10:25,60000539212306,米ドル-円,決済売,10,105.288,-,0,0,-700,-700
435811478,2021/02/23 18:35:19,10000548105264,米ドル-円,新規買,10,105.295,-,0,0,,0
435820698,2021/02/23 19:08:02,60000539212091,米ドル-円,決済売,10,105.274,-,0,0,1400,1400
435820613,2021/02/23 19:07:35,10000548109252,米ドル-円,新規買,10,105.260,-,0,0,,0
435819239,2021/02/23 19:01:28,60000539211524,米ドル-円,決済売,10,105.268,-,0,0,1000,1000
435819120,2021/02/23 19:01:03,10000548108692,米ドル-円,新規買,10,105.258,-,0,0,,0
435813379,2021/02/23 18:48:00,60000539209548,米ドル-円,決済売,10,105.278,-,0,0,500,500
435812698,2021/02/23 18:39:28,10000548105823,米ドル-円,新規買,10,105.273,-,0,0,,0
435809762,2021/02/23 18:29:50,60000539207017,米ドル-円,決済売,10,105.311,-,0,0,300,300
435809305,2021/02/23 18:28:36,10000548104356,米ドル-円,新規買,10,105.308,-,0,0,,0
435809005,2021/02/23 18:27:49,60000539206679,米ドル-円,決済売,10,105.312,-,0,0,1100,1100
435808814,2021/02/23 18:27:23,10000548104160,米ドル-円,新規買,10,105.301,-,0,0,,0
435807928,2021/02/23 18:25:15,60000539206178,米ドル-円,決済売,10,105.293,-,0,0,500,500
435807827,2021/02/23 18:25:02,10000548103760,米ドル-円,新規買,10,105.288,-,0,0,,0
435806752,2021/02/23 18:22:32,60000539205603,米ドル-円,決済売,10,105.307,-,0,0,6700,6700
435794610,2021/02/23 17:39:13,10000548098020,米ドル-円,新規買,10,105.240,-,0,0,,0
435806636,2021/02/23 18:22:21,60000539205536,米ドル-円,決済売,10,105.299,-,0,0,2100,2100
435805970,2021/02/23 18:21:12,10000548102935,米ドル-円,新規買,10,105.278,-,0,0,,0
435799453,2021/02/23 18:07:58,60000539203424,米ドル-円,決済売,10,105.227,-,0,0,2000,2000
435799255,2021/02/23 17:57:26,10000548100015,米ドル-円,新規買,10,105.207,-,0,0,,0
435798469,2021/02/23 17:53:55,60000539201628,米ドル-円,決済売,10,105.225,-,0,0,1900,1900
435798103,2021/02/23 17:51:46,10000548099542,米ドル-円,新規買,10,105.206,-,0,0,,0
435793445,2021/02/23 17:35:32,60000539199136,米ドル-円,決済売,10,105.197,-,0,0,900,900
435793378,2021/02/23 17:35:16,10000548097348,米ドル-円,新規買,10,105.188,-,0,0,,0
435791244,2021/02/23 17:27:30,60000539198087,米ドル-円,決済売,10,105.162,-,0,0,3300,3300
435778232,2021/02/23 16:44:38,10000548090760,米ドル-円,新規買,10,105.129,-,0,0,,0
435791179,2021/02/23 17:27:18,60000539198049,米ドル-円,決済売,10,105.163,-,0,0,-900,-900
435773580,2021/02/23 16:27:15,10000548088727,米ドル-円,新規買,10,105.172,-,0,0,,0
435777883,2021/02/23 16:43:12,60000539191758,米ドル-円,決済売,10,105.120,-,0,0,3300,3300
435762834,2021/02/23 15:43:56,10000548083764,米ドル-円,新規買,10,105.087,-,0,0,,0
435776440,2021/02/23 16:37:43,60000539191138,米ドル-円,決済売,10,105.135,-,0,0,300,300
435766989,2021/02/23 16:07:39,10000548085721,米ドル-円,新規買,10,105.132,-,0,0,,0
435762519,2021/02/23 15:42:09,60000539184406,米ドル-円,決済売,10,105.086,-,0,0,-2900,-2900
435760282,2021/02/23 15:25:43,10000548082622,米ドル-円,新規買,10,105.115,-,0,0,,0
435762450,2021/02/23 15:41:45,60000539184388,米ドル-円,決済売,10,105.082,-,0,0,5600,5600
435699028,2021/02/23 8:16:04,10000548055009,米ドル-円,新規買,10,105.026,-,0,0,,0
435757871,2021/02/23 15:12:41,60000539182618,米ドル-円,決済売,10,105.110,-,0,0,1100,1100
435757685,2021/02/23 15:09:08,10000548081491,米ドル-円,新規買,10,105.099,-,0,0,,0
435755471,2021/02/23 14:55:36,60000539181033,米ドル-円,決済買,1,105.047,-,0,-90,-4210,-4300
433530853,2021/02/11 17:06:04,10000547077927,米ドル-円,新規売,1,104.626,-,0,0,,0
435705574,2021/02/23 8:53:28,60000539160308,米ドル-円,決済買,10,105.003,-,0,0,-1500,-1500
435704320,2021/02/23 8:45:20,10000548057542,米ドル-円,新規売,10,104.988,-,0,0,,0
435703557,2021/02/23 8:40:37,60000539159644,米ドル-円,決済買,10,104.967,-,0,0,-300,-300
435701521,2021/02/23 8:33:18,10000548056201,米ドル-円,新規売,10,104.964,-,0,0,,0
435671015,2021/02/23 1:19:35,60000539144811,米ドル-円,決済売,10,105.109,-,0,0,2000,2000
435666122,2021/02/23 0:57:57,10000548040546,米ドル-円,新規買,10,105.089,-,0,0,,0
